sentence1,sentence2,similarity
decorate a manuscript with red,Some cheese is being put on a pizza by a man,0.49813274
a man is standing in front of the window and looking outside .,"many people are on the beach , near a building with flags flying .",0.4988931
beer bottles ( -lrb- harp lager ) -rrb- lined up on the floor .,the removal of an opponent 's piece from the chess board .,0.49965358
loss of ability to function normally .,US authorities charge man in ricin probe,0.50041366
south africa train crash kills 26,"NEW DELHI: The restrictions imposed by the army on its personnel and formations in the wake of the coronavirus outbreak is posing challenges to its internal functioning.Extension of leave for soldiers and placing those who recently returned on quarantine have created a shortage of manpower that is affecting the turnover of troops for daily, security and administrative duties. While this is also affecting the training routines of troops, reduction in attendance at the headquarters is set to slow down other work as well, said officials.The steps are aimed at ensuring social distancing and preventing contagion. It has created an unprecedented situation, forcing the army to improvise, especially because troops eat, sleep and train together within confined spaces. For example, one particular unit has now divided troops into teams that live in different areas, while ensuring that only one team uses the common toilets at a time. Training is conducted in small batches, and the equipment is sanitised every time it is used.The army on Monday issued fresh instructions to all its military stations, cantonments, units and formations in the 82 districts under lockdown. These include restricted movements, functioning of only those personnel engaged in essential services and the closure of all CSD canteens Officials said the reduction in manpower in some of the army’s formations was due to the extension of leave of soldiers till April 15 and placing those who recently returned on quarantine. Those who are going on leave due to an emergency in their families will be sent for a minimum period of 30 days. “We are in a situation where we are slightly less in strength. It affects day-to-day functioning, administrative and security duties. There is an increase in the workload of those on guard duties, because there is less turnover of troops,” an official said.The manpower also gets affected because troops are tasked with manning the quarantine facilities setup by the army. However, officials said the situation was not “alarming”, would not affect operational efficiency and that it was necessary due to the pandemic.Work at the army headquarters in Delhi has also started slowing down, following the army’s Friday advisory of reducing attendance in offices and starting the work from home concept. Last week, the army passed instructions that 35% officers and 50% junior commissioned officers (JCO) and other ranks (OR) would work from home for a week from Monday, while the next group would do this starting March 30. The lockdown in Delhi is also affecting the travel of those personnel who stay in Gurgaon and Uttar Pradesh.“Work at the headquarters has slowed, as we are working with bare essentials. The deadline for work such as submitting reports will be extended. Only emergency work will continue as it was,” an official said.The army’s complaints section for now will only be dealing with cases that are urgent. Officials said rosters had been created to divide the staff between those who work at home and those who come to the office. However, it remains to be seen what work will be given to those working from home, because files cannot be taken home due to confidentiality issues. Several issues also cannot be communicated over email due to cybersecurity threats. Moreover, JCOs and ORs are mainly clerks who are part of the filing system for letters and documents, which can be done only from the offices.Officials said training of troops had also reduced. However, this will not affect operational preparedness, because it is for a short duration and can be made up later.In relation to the unit mentioned earlier, training of troops has become more “concentrated”, because smaller batches are being trained. “This has given us an opportunity to train better. Training small groups ensures that everyone’s doubts are cleared and attention is given to each aspect. But due to the pandemic, we have to sanitise an equipment every time it is used,” an official said.This type of training comes after troops were divided into small teams that maintained a distance of 200 metre between each other. It is also being ensured that distances are being maintained between troops of a team. “Only one team can use a bathroom at a time. After the team is done, the bathroom is sanitised and only then can the other team use it. We also have separate timings for eating at the cookhouse for the teams,” the official said.A major concern for the army stations and cantonments, which are isolated areas in a city, is the civilian manpower that is coming from outside. For example, washing points and blow drying of clothes have been setup outside the gates of one of the cantonments for this manpower.",0.501174
A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,a man is talking into a microphone .,0.5019343
There is no man eating a banana,because each bulb has its own pathway,0.50269485
"365 days from january 1 to december 31 , the gregorian calendar",censure severely or angrily .,0.50345516
put a harness on .,A brown dog and a black dog are frolicking in the sand,0.5042157
saudis defend maid 's beheading,this frame describes the attributes of a thermodynamic phase of matter .,0.50497526
The biker is doing dangerous stunts.,A deer jumps a fence.,0.50573635
the territory occupied by one of the constituent administrative districts of a nation ;,former spokesman for u.s. president ronald reagan dies,0.5064964
"mobster "" whitey "" bulger 's girlfriend gets 8 years","the justice department filed a civil rights lawsuit thursday against the state of mississippi , alleging abuse of juvenile offenders at two state-run facilities .",0.50725675
trees are bending in storm .,A person is pouring oil for cooking into a pot,0.50801724
decorate a manuscript with red,mayawati demands president 's rule in kashmir,0.50877696
china is a member of the ballistic missile club .,fourteen killed in brazil bus accident,0.50953794
bahrain race goes ahead amid unrest,yahoo ! to name google 's mayer as ceo : report,0.51029825
"Bangladesh collapse search over; death toll 1,127",eventually got him about 6am and he said he was in his mates house .,0.51105887
do you understand why non-us residents are also relevant to the statistics ?,v kerry says # iran must come clean on # nuclear program,0.5118194
former british pm margaret thatcher dies,what happened to personal responsibility and accountability ?,0.5125801
"Tesla Autopilot death: Final report blames Tesla, Apple, and NHTSA Watch Now

Tesla CEO Elon Musk today announced that the company has made its millionth Tesla electric car, some 12 years after it released the Roadster for consumers.

Musk posted a photo of a red Model Y Tesla on Twitter announcing the milestone along with a group shot of the Tesla Factory workers responsible for manufacturing it. Musk's announcement was first reported by Electrek.

Congratulations Tesla team on making our 1,000,000th car!! pic.twitter.com/5M99a9LLQi — Elon Musk (@elonmusk) March 10, 2020

The Model Y will be Tesla's fourth electric car line, following the Model S, Model X, and the cheaper Model 3, which made up most of its production and deliveries in Tesla's fourth-quarter earnings report.

Tesla reported that it produced 17,933 Model S and X vehicles in the quarter and delivered 19,450. It produced 86,958 Model 3 vehicles and delivered 92,550. It delivered 367,500 vehicles for the full year.

Tesla is expecting deliveries in 2020 to exceed 500,000 units and for production to outstrip deliveries thanks to Model 3 production in Shanghai and Model Y production in Fremont, California. Model Y production in Shanghai is scheduled for 2021.

Tesla says its Model 3 and Model Y production capacity in Fremont is 400,000 units per year, while its Shanghai factory can produce 150,000 Model 3 cars per year.

It's also developing new facilities in Berlin to manufacture Model 3 and Model Y electric cars, which should start rolling out in 2021.

Musk today suggested the Berlin Gigafactory should have a ""mega rave cave"" under the facility with an ""epic sound systems & woofers the size of a car"".

Tesla should have a mega rave cave under the Berlin Gigafatory — Elon Musk (@elonmusk) March 10, 2020

Given Musk's taste for audacious publicity stunts, there's a chance he could build a Tesla underground club in a nod to Berlin's rave culture.

SEE: The new commute: How driverless cars, hyperloop, and drones will change our travel plans (TechRepublic cover story) | Download the PDF version

Musk posted the one million Tesla production milestone a few hours after Tesla shares fell 13.6% to $608 per share as investors fretted over oil output increases announced by Saudi Arabia and Russia this week. The prospect of cheaper petrol over the long term could dampen enthusiasm for electric vehicles in general.

The other major concern is the impact of the COVID-19 virus on Tesla's Shanghai plant, which the Chinese government ordered to be shut for 10 days from 29 January.

More on Elon Musk and Tesla electric vehicles",hackney shooting : teenager shereka marsh ' bled to death after being shot in neck',0.5133401
thins just don 't add up just when north korea successfully lunched a rocket now america allows this . or am i ...,"thomas was joined in full by rehnquist , and in parts by o 'connor and scalia .",0.5141006
"be eligible or suitable , meet requirements for / as",wall street ends mixed,0.5148621
there was no gap between terminal 6 and the positive terminal .,destruction of syria 's chemical weapons begins,0.5156211
police converge on street in search for boston bomb suspect,a boy falls off his bike .,0.51638114
at least 66 killed in bomb blasts in iraq,"anyone thinking our government is not run by money , is a fool .",0.51714194
"eu ministers were invited to the conference but canceled because the union is closing talks on agricultural reform , said gerry kiely , a eu agriculture representative in washington .",egypt violence : student killed in clashes at cairo ’ s islamic university,0.5179017
france urges eu to be united on syria,decorate a manuscript with red,0.5186619
metropolitan ambulance spokesman james howe said five people were taken to hospital and three were treated at the scene after yesterday 's incident .,1 person killed in sectarian clashes in lebanon,0.5194227
at least 6 dead in paris train crash,A horse is falling on someone,0.5201846
The black woman is wearing glasses over the headdress,An egg is being cracked into a bowl by a woman,0.5209439
isaf : 4 coalition troops killed in attack involving afghan police,give interlinear explanations or citations for text,0.52170414
but what a great long distance athlete .,a natural physical force of drawing towards something,0.52246463
suicide bomber kills 13 at restaurant in central somalia,"a federal appeals court ruled tuesday that the government was free to withhold the names of more than 700 people detained in the aftermath of sept . 11 , 2001 .",0.5232245
the cyber attacks follow russian military strikes launched against georgia late last week .,here is an interesting article on wikipedia to give overview of pressure related injuries .,0.52398485
what happened to personal responsibility and accountability ?,we are proud often of representing the european citizens here .,0.5247452
"her birthday , 21 april , was declared a public holiday and she attended a reception and a ball .",norway marks anniversary of massacre,0.52550596
Kollar-Kotelly has scheduled another antitrust settlement compliance hearing for January.,"trade : pakistan , india agree to take it a step ahead",0.5262661
man convicted in mob crimes says he 's ' certain ' where hoffa is buried,"Syria regime claims evacuation of 5,000 near Damascus",0.5270262
"9 killed , 31 wounded in car bombs in iraq 's kirkuk","a federal appeals court ruled tuesday that the government was free to withhold the names of more than 700 people detained in the aftermath of sept . 11 , 2001 .",0.5277864
russian court releases greenpeace ship doctor on bail,because a and c are still in a closed circuit,0.5285475
A man on inline skates is skating at a park built for skating,a white jeep parked on a street .,0.5293075
"The woman wearing silver pants, pink bellbottoms and a pink scarf is happily riding a bike",A woman is staging a dance,0.53006834
burial of boston bombing suspect appears legal,the american roman catholic archdiocese of boston has offered $ 55 million to settle more than 500 sex abuse lawsuits involving priests .,0.53082776
be intermediate between two taxonomic groups .,theme ? ppl trying to sell stuff that 's not theirs ... cc : # joydivision # music,0.53158915
archbishop of canterbury to step down amid rifts,originally posted by zaf we in britain think differently to americans .,0.5323492
the territory occupied by one of the constituent administrative districts of a nation ;,decorate a manuscript with red,0.53310955
saudis defend maid 's beheading,"in the opinion , kline noted that it is illegal for children that young to have sexual relations .",0.5338705
"so , i guess that 's it .","when i needed a travel tripod , i also opted for a trekpod .",0.5346308
listen to the four new version of the national anthem .,"when i needed a travel tripod , i also opted for a trekpod .",0.53539073
there was no gap between terminal 6 and the positive terminal .,The badger isn't burrowing a hole,0.5361513
tibetan sets himself on fire to protest chinese rule,trees are bending in storm .,0.5369118
the cyber attacks follow russian military strikes launched against georgia late last week .,Tehran: EU sanctions won't force Iran into nuclear talks,0.5376724
"it is when the temperature moves up to 2c above the pre-industrial level , expected in the middle of this century - within the lifetime of many people alive today - that serious effects start to come thick and fast , studies suggest .",because a and c are still in a closed circuit,0.5384326
russian court releases greenpeace ship doctor on bail,return to a prior state,0.5391928
spanish government approves tight restrictions on abortion,save or relieve from an experience or action .,0.53995305
russian court releases greenpeace ship doctor on bail,helicopter crashes near rail station in london,0.54071337
rudd sworn in as australia 's new prime minister,gunmen ' kill 10 tourists ' in kashmir,0.5414745
unfortunately the answer to your question is we simply do not know .,"a rebel who was captured said more than 2,000 insurgents were involved in the attack .",0.5422338
archbishop of canterbury to step down amid rifts,pass or put a vessel through a lock in a waterway,0.54299515
a change which is a decrease,"trade : pakistan , india agree to take it a step ahead",0.54375464
six us troops killed in afghan bomb attack,mandela back in hospital in ‚ äėserious but stable ‚ äô condition,0.54451495
There is no man making a phone call,A group of boys are quiet in front of a large door made of wood,0.54527384
play a stringed instrument with a bow,a sudden outburst .,0.54603666
"Navistar shares were down 44 cents, or 1.1 percent, at $41.19 on the New York Stock Exchange after falling as low as $39.93.","sean harrigan , president of the california public employees ' retirement system , also suggested paring the nyse 's 27-member board and allotting more seats to investors outside the securities industry .",0.5467949
A women painting a chair with a dining room in the background.,A woman is dancing and a man is playing the keyboard,0.54755664
suicide bomber kills 13 at restaurant in central somalia,a group of people sit at a table in an italian restaurant .,0.54831725
return to an original state .,cpac 2012 : mitt romney struggles to connect with conservative base,0.54907984
the foundations of south africa are built on nelson mandela 's memory,"not a tear here : red brigades jagoff dies , year older than me , fuck him :",0.5498366
"duplicate , match",israel widens settlement subsidies,0.5505982
a man with glasses and two plastic bottles in the foreground .,group of people posing with two men dressed as elvis .,0.5513585
obama voices willingness to talk with gop on budget,request urgently and forcefully .,0.5521192
"on saturday evening , representatives of legislators met the us treasury secretary henry paulson , in order to give a final form to the government fund .",slutstamp ! a dear friend from ohio sent me this .,0.5528801
hernandez double gives mexico victory over japan,"thank-you , mister the commissioner .",0.55363876
a cause or source of harm,russian warplanes strike inside syria,0.55440044
"well , it really depends on how long he was there , and the exact speed of the fleet .",i have two suggestions for you :,0.5551595
"u.s. man outsources job to china , surfs cat videos",a man cutting butter into a mixing bowl .,0.5559206
i have two suggestions for you :,doubt or an impression that something might not be the case .,0.5566805
How much do you know about Secret Service?,the answer to both of your questions is yes .,0.5574418
bahrain race goes ahead amid unrest,shinzo abe is japan 's prime minister,0.55820215
"oh , and again asserts that marriage is a fundamental human right .","so was this upholding the law , or just armed robbery ?",0.55896485
morning athletic inspiration ( let everyone compete ! ) : forging path to starting line for younger disabled athletes # nyt,red cross workers released in ukraine,0.55972195
There are two options for you - ,wall street ends mixed,0.560484
"dodge , change the subject , project what they have been instructed to believe etc ...",return to a prior state,0.56124425
put a harness on .,attract ; cause to be enamored by ( one 's ) nature .,0.5620031
scaryyyyy ... questioning greek growth,( cause to ) smell bad .,0.5627643
"if you understand yourself and your enemy , you will be far more likely to win any battle .",provide with a toggle or toggles .,0.5635241
"the han dynasty came after the qin dyansty , after the government under shi huang di collapsed .","the western europeans , who have forgotten this history , should heed our warnings .",0.56428474
"be eligible or suitable , meet requirements for / as",angela merkel wins third term in german elections,0.56504595
perhaps we would then have to avoid a disaster .,travel ( as if ) through water .,0.56580585
because an open switch creates a gap .,i suppose that is one of the reasons i see this whole stem cell thing as so weird .,0.5665656
senate confirms yellen as fed head,thousands rally to support embattled tunisia government,0.5673266
the reason kindles exist : the onion 's tossing out an e-book biography of biden,scaryyyyy ... questioning greek growth,0.5680862
5.0-magnitude quake jolts japan,gunmen kill eight in second kenya attack,0.56884795
burial of boston bombing suspect appears legal,egyptians vote on islamist-backed constitution,0.5696073
morning athletic inspiration ( let everyone compete ! ) : forging path to starting line for younger disabled athletes # nyt,there is a closed path to the battery,0.5703688
value measured by what must be given or done or undergone to obtain something .,a physical portion of all or part of a natural object that is collected and preserved as an example of its class or total .,0.5711285
"nyt on aaron swartz : a data crusader , a defendant and now , a cause",obama says he 's not ' hiding the ball ' on russia,0.57188874
There are two options for you - ,the act of adding one thing to another .,0.57264936
a committee having supervisory powers ;,make a tour of a certain place .,0.57340777
the infestation posts .,"( abstract ) characterize , commemorate , make special ( or respectful )",0.5741691
( cause to ) smell bad .,this frame describes the attributes of a thermodynamic phase of matter .,0.57492924
a man rides a water toy in the water .,a dog splashes in the murky water .,0.575691
archbishop of canterbury to step down amid rifts,tsunami warning after canada quake,0.576451
A man is crawling.,someone is slicing an onion .,0.57720995
rightful portion or stake of something,the people who dwell in a camp,0.5779738
quebra tudo ! ! ! j.j. abrams to direct next ‘ star wars ’ movie,tokyo wins race to host 2020 olympics,0.5787326
5.0-magnitude quake jolts japan,china yuan strengthens to 6.1070 against usd friday,0.5794931
egyptian protesters issue morsi resignation ultimatum,"a social entreaty , as courtship or pleading",0.5802565
Afghan police kill 5 Taliban fighters,"not a tear here : red brigades jagoff dies , year older than me , fuck him :",0.5810127
"not a tear here : red brigades jagoff dies , year older than me , fuck him :",british woman sentenced to death in bali drug case,0.5817723
turkey raises alarm over syrian refugees,"eu , myanmar work toward investment protection agreement",0.58253497
senate confirms yellen as fed head,man convicted in vatican leaks case,0.58329225
"if you understand yourself and your enemy , you will be far more likely to win any battle .","so was this upholding the law , or just armed robbery ?",0.58405507
i saved up for it because i knew i was going to need it .,2. changing the subject do only the rich deserve the best healthcare ?,0.5848155
could be a lot of things .,""" leprechauns don 't exist "" - fine .",0.5855741
zimbabwe ‚ äôs opposition mdc party challenges robert mugabe ‚ äôs election win,Ukraine rebels 'flee eastern stronghold',0.58633554
the swithch affects the bulb if it is on the same path,cause to be balanced or suspended .,0.5870978
Former Pakistan military ruler Pervez Musharraf granted bail,india issues red alert for cyclone phailin,0.5878532
It depends on what you want to achieve.,"give to , and receive from , one another .",0.5886163
A man is performing a trick on a surfboard in the water,Several jumpers are swimming in the water,0.58937824
As soon as possible.,return to a prior state,0.59014654
jl # nyt : u.s. military stops sending some detainees to afghan custody # p2 # topprog,the presidential planner - the white house science fair,0.59089744
the presidential planner - the white house science fair,saudis defend maid 's beheading,0.5916555
pakistan court demands ' blasphemy ' rampage answers,angelina jolie and the complex truth about breast cancer,0.59241825
a black dog is swimming with a ball in it 's mouth .,the dog is running on grass .,0.59317863
turn on or around an axis or a center .,devoid of or deficient in light or brightness ; shadowed or black ;,0.59393924
"so , i guess that 's it .",an indication of some hidden activity .,0.5947007
us drone strike kills six in pakistan officials,video shows fiery copter wreckage,0.5954659
a doubly decker red bus driving down the road .,fourteen killed in brazil bus accident,0.5962202
return to an original state .,look furtively at something .,0.5969819
"we are the home of tesla motors that only the "" sean penns "" of the world can afford .",and the county where detroit is located also voted for him ?,0.5977418
"they would retain all of their chinese , korean and other possessions and we would return their home island captures .",warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version .,0.5985011
"what the papers say , mar. 12 , 2013","@ lustig andrei , thank you , lustig .",0.5992615
a natural physical force of drawing towards something,learn by repetition .,0.60002303
a sudden outburst .,it 's whether or not political rhetoric can cause people to do violence .,0.60078377
destruction of syria 's chemical weapons begins,tourists kidnapped in egypt are free,0.6015399
have a monopoly of ; control fully,make a written note of something,0.6023044
fourteen killed in brazil bus accident,gunmen kidnap 2 turkish airlines pilots in lebanon,0.6030614
a natural physical force of drawing towards something,a sudden ( emotional ) outburst .,0.6038244
a change which is a decrease,yet the us courts have indicted that a reduction of 5.2 % between 9 and 24 may .,0.6045841
"A firm owned by Mumbai Police Commissioner Sanjay Barve's son and wife was awarded a contract of digitisation of the city police's official records by the previous BJP government in Maharashtra, sources said on Wednesday.

However, when Sanjay Barve was asked about it, he said the firm offered its services free of cost and there was no question of any financial gains to it.

The project of police records' digitisation was awarded to CrispQ Information Technologies Pvt Ltd for five years by the previous Devendra Fadnavis-led government before the state Assembly polls were held in October last year, the sources said.

The company is owned by Barve's son Sumukh Barve and wife Sharmila Barve.

The firm sent a proposal on September 30, 2019 to the state government, offering its service ""pro bono"" (work undertaken voluntarily and without payment) to provide paperless office system to the Mumbai Police through a software called 'Notesheet Plus', an official said.

A copy of the proposal was marked to the Chief Minister's Office (CMO), he said.

Records, complaints and service documents of the Mumbai Police personnel were to be digitised with the help of the specified software, the official said.

The proposal was approved by the government as the company was going to do the work for free, and the Mumbai Police Commissioner's office was also directed to finalise the number of units and files for the digitisation work, the official said.

However, the project did not start due to some technical issues, he added.

When contacted, Sanjay Barve said, ""The company had offered its service 'pro bono' and it was for the benefit of the Mumbai Police.""

The software, which was offered to be used by the company, is free and there is no question of any financial gains to the firm, he said.

Sanjay Barve is retiring from service on February 29.

ALSO READ | With people's blessings one can make comeback: Devendra Fadnavis

ALSO READ | Maharashtra to introduce bill to make learning Marathi till Class 10 compulsory

ALSO WATCH | Devendra Fadnavis denies snooping charges of Uddhav govt","thank you , mister the police chief .",0.6053444
british woman sentenced to death in bali drug case,fashion designer lilly pulitzer dies,0.606107
part ; cease or break association with .,doubt or an impression that something might not be the case .,0.60686535
play a stringed instrument with a bow,support on the back and shoulders .,0.60762686
"if you understand yourself and your enemy , you will be far more likely to win any battle .","first , double-check the dog 's body language to make sure that it is truly aggressive .",0.6083862
china is a member of the ballistic missile club .,"but just as the european union itself , and this will happen .",0.60914975
mandela back in hospital in ‚ äėserious but stable ‚ äô condition,un chief welcomes peaceful presidential elections in guinea,0.6099066
put a harness on .,immerse briefly into liquid or container,0.6106681
asiana air boeing 777 crash lands at san francisco airport,gas cylinder blast on pakistan school bus kills 17,0.6114294
take up or begin anew .,separate into constituents by soaking .,0.6121868
make an image or sound clearer ; put into focus,value measured by what must be given or done or undergone to obtain something .,0.6129498
a man is cutting a vegetable .,An onion is not being sliced,0.61370575
gunmen kill eight in second kenya attack,? propaganda ? by gays faces russian curbs amid unrest,0.61447006
"like 99.99 % of your idiotic questions , it doesn 't deserve an answer for its fatally flawed premise .",the battery is in a closed path .,0.61522996
the infestation posts .,pakistan blocks twitter over anti-islamic material,0.61599076
A person is sitting on a mountain top,a person skiing down a snowy hill .,0.61675143
car bombs kill at least 49 in iraq,v kerry says # iran must come clean on # nuclear program,0.6175139
There is no dog in a colored coat running across the yard,A man is not playing a guitar,0.61827254
attract ; cause to be enamored by ( one 's ) nature .,a physical portion of all or part of a natural object that is collected and preserved as an example of its class or total .,0.61903006
"that is the timetable set by the capitol for the work of the commission for the future of rome "" capital , which took place this morning , the new headquarters , behind the baths of caracalla .","therefore ordered interceptions against dal torrione , the entry write , is émergée ' willingness to marry the requirements of a businessman , representing a group known , close to the piromalli , unifying the choice of the public administration to the interests of the clan .",0.6197934
i don 't see why that should be a problem .,"i 'm no herpetologist , but in my experience , snakes are in the "" you don 't bug me , i won 't bug you "" category .",0.6205497
cater to popular taste to make popular and present to the general public ; bring into general or common use .,signal ( approval or interest ) by winking ; briefly shut one eye .,0.62131417
"but just as the european union itself , and this will happen .",russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia .,0.6220749
value measured by what must be given or done or undergone to obtain something .,effectively wield or manipulate a concrete entity,0.62283474
a sudden outburst .,"( abstract ) characterize , commemorate , make special ( or respectful )",0.62358797
pakistan court demands ' blasphemy ' rampage answers,scaryyyyy ... questioning greek growth,0.62435335
could be a lot of things .,the process must happen in the blink of an eye .,0.6251149
bbc veteran hall admits child sex abuse,an rising star on london 's thespian scene tells his story of - being bin laden,0.625875
Kollar-Kotelly has scheduled another antitrust settlement compliance hearing for January.,the court 's three-judge tribunal was expected to give its verdict next february .,0.62663394
egyptian protesters issue morsi resignation ultimatum,Syrian PM Survives Bomb Attack,0.6273952
have a monopoly of ; control fully,indicate a decision in regard to .,0.6281594
a watch with a hinged lid to protect the face,there is a closed path to the battery,0.6289157
An empty office chair in a cubicle.,a group of people sitting around a desk .,0.629677
a sudden outburst .,"free from obligations , service or confinement",0.6304335
the other terminals are connected to the positive terminal .,how can i connect additional wires to a receptacle ?,0.6311935
iran 's parliament questions a dismissive ahmadinejad,scaryyyyy ... questioning greek growth,0.6319542
"stop for a moment , as if out of uncertainty or caution .",the act of passing from one state or place to the next .,0.6327111
the act of adding one thing to another .,snatching or capturing a freely moving object,0.6334819
unfortunately the answer to your question is we simply do not know .,"like the "" housing "" bubble at the beginning of the bush administration .",0.6342392
former british pm margaret thatcher dies,more than 70 dead in clashes at morsi rallies in egypt,0.6349937
because of the chemical in the battery,the process must happen in the blink of an eye .,0.6357666
A container is being shaken over a sink in the kitchen by a man,a woman is mixing ingrediants .,0.6365237
take measures in preparation for .,return to a prior state,0.6372949
animation and energy in action or expression ;,make an image or sound clearer ; put into focus,0.63803726
Two bmx bikers are jumping dirt ramps in front of the water,A man in a red uniform is making a jump in a dirt bike race,0.63880146
I am not sure this is the right site for the question.,It seems to work.,0.639548
'iran will attack tel aviv if israel strikes',Syrian PM Survives Bomb Attack,0.64031494
take up or begin anew .,"trade : pakistan , india agree to take it a step ahead",0.64108175
"make more common , uniform or general",a portion removed from the whole .,0.6418499
'humanitarian emergency ' in syria,egypt violence : student killed in clashes at cairo ’ s islamic university,0.6425972
suicide bomber kills 13 at restaurant in central somalia,russian warplanes strike inside syria,0.64337033
"boston bombing suspect was under fbi surveillance , says mother",Syrian PM Survives Bomb Attack,0.6441295
save or relieve from an experience or action .,devoid of or deficient in light or brightness ; shadowed or black ;,0.6448948
? propaganda ? by gays faces russian curbs amid unrest,ukraine 's parliament votes to dismiss president,0.64565194
estonian officials stated that the attacks originated in russia .,russian warplanes strike inside syria,0.6464084
"russia , china veto un resolution on syria",ukraine 's parliament votes to dismiss president,0.64715344
a man pours cleaner in his sink .,"cleanse with a cleaning agent , such as soap , and water .",0.647924
"stop for a moment , as if out of uncertainty or caution .",lead someone in the wrong direction or give someone wrong directions .,0.648684
? propaganda ? by gays faces russian curbs amid unrest,France warns of extremists benefiting from Egypt violence,0.6494442
a dog chases another by a tree .,Two dogs of different breeds are looking at each other across a street,0.6502052
perform or supervise a ritual,give up what is not strictly needed .,0.65096706
saudis defend maid 's beheading,? propaganda ? by gays faces russian curbs amid unrest,0.6517287
the act of constructing something .,a portion removed from the whole .,0.65249693
six us troops killed in afghan bomb attack,pakistan 's musharraf charged in bhutto death,0.6532479
"the act of protesting , dissenting",the act of passing from one state or place to the next .,0.654014
relieve someone from work by taking a turn ; take turns working .,an agent occupies a role in some institution. this roleis ( usually ) temporary and can be occupied by other entities at different periods of time. it is common for a duration of the role to be mentionned .,0.6547472
at least 38 morsi supporters die in clashes,at least 6 dead in paris train crash,0.655532
There is no woman coating a pork chop,There is no girl with a black bag on a crowded train,0.6562782
immerse briefly into liquid or container,a portion removed from the whole .,0.6570462
"boston bombing suspect was under fbi surveillance , says mother",they found the bomb before they found the woman .,0.6577989
"be eligible or suitable , meet requirements for / as",put in motion or move to act ; make active or more active .,0.6585648
cause to be balanced or suspended .,snatching or capturing a freely moving object,0.6593286
put in motion or move to act ; make active or more active .,perform or supervise a ritual,0.66008246
"stop for a moment , as if out of uncertainty or caution .",immerse briefly into liquid or container,0.66085
norway marks anniversary of massacre,4 nato troops killed in afghanistan,0.66160583
a young boy in red swim trunks is jumping into a pool .,A little boy is throwing a man in water.,0.6623871
police converge on street in search for boston bomb suspect,pakistan bomb victims to be buried after protest ends,0.66312593
a man is cutting a vegetable .,A man is eating a food.,0.6639213
move into and stay in a particular position,"free from obligations , service or confinement",0.6646584
a portion removed from the whole .,make a written note of something,0.66542286
perform or supervise a ritual,indicate a decision in regard to .,0.6661818
"what was the "" answer "" in chicago ?","so was this upholding the law , or just armed robbery ?",0.6669277
pakistan court demands ' blasphemy ' rampage answers,the jury instruction given on this clearly put the question of first amendment protection in their laps .,0.6676971
a rabbit is playing with a toy rabbit .,A baby is playing with a toy,0.66843235
"@ lustig andrei , thank you , lustig .",are you so desperate to appear clever that you have to make this sh * t up ?,0.6692201
i suppose that is one of the reasons i see this whole stem cell thing as so weird .,"I would say it is impossible to know, so don't risk it.",0.6699778
because an open switch creates a gap .,the battery is contained in a closed path without any devices,0.67073405
use up the whole supply of .,give up what is not strictly needed .,0.67150587
a surface forming part of the outside of an object .,"this frame is for objects , physical or otherwise , which are used to grant access to some location or function .",0.67225677
"make more common , uniform or general","a social entreaty , as courtship or pleading",0.67306477
induce into action by using one 's charm ; provoke to do something .,relieve someone from work by taking a turn ; take turns working .,0.67377776
isaf : 4 coalition troops killed in attack involving afghan police,police official s.k. tonapi told reuters at least 40 people had been killed and more than 100 wounded .,0.6744639
a dark brown horse standing in a field .,a brown dog running through the woods .,0.6752856
A white and tan dog is running through the tall and green grass,a dog chases another by a tree .,0.6760723
A man is playing a musical keyboard.,a man is playing a harp .,0.67681384
six us troops killed in afghan bomb attack,gas cylinder blast on pakistan school bus kills 17,0.6776026
because a and c are still in a closed circuit,there is a closed path to the battery,0.678345
pakistan bomb victims to be buried after protest ends,iraq violence kills seven,0.6791007
the act of constructing something .,the act of passing from one state or place to the next .,0.67985505
today 's photo : thai temple,"shots , explosions heard as thais continue protest in bangkok",0.68061405
what happened to personal responsibility and accountability ?,i don 't see why that should be a problem .,0.68138975
a black dog is swimming with a ball in it 's mouth .,A black dog standing in the grass near a volleyball.,0.68214744
hong kong student leaders mull protest retreat,egyptian protesters issue morsi resignation ultimatum,0.6829103
"be eligible or suitable , meet requirements for / as",indicate a decision in regard to .,0.68366385
the act of passing from one state or place to the next .,the event of gradually vanishing from view,0.68441254
a sudden outburst .,a cause or source of harm,0.68518764
the dog is running on grass .,A dog is furiously chasing a ball through dirt,0.6859546
A little girl in a white blouse and blue pants frolics on the grass.,A blond girl waves while she is riding,0.6867109
induce into action by using one 's charm ; provoke to do something .,drive forcibly as if by a punch .,0.68750066
pakistan court demands ' blasphemy ' rampage answers,at least 66 killed in bomb blasts in iraq,0.68824434
spanish pm refuses to resign over corruption scandal,Syrian PM Survives Bomb Attack,0.68898547
"thank you , mister the police chief .","@ lustig andrei , thank you , lustig .",0.68976796
return to a prior state,indicate a decision in regard to .,0.6904966
It depends on how it's used.,I am not sure this is the right site for the question.,0.69126457
Some bells are ringing near a cook slicing peppers,A man is slicing a potato into pieces,0.6920513
