sentence1,sentence2,similarity
the agreement was signed during a regular meeting of chiefs of defense staff from the 26 nato allies .,Two children are peering over a rusty ledge,0.42317966
A woman is playing with a brown dog on a garden path,and they would try and put people together with volunteer opportunities .,0.4239028
The girl is very skilled and practices a lot.,Tehran: EU sanctions won't force Iran into nuclear talks,0.4246238
A person is riding a bike along the trail,"in vector space model , the documents from which the information is to be retrieved are represented as vectors .",0.42534465
Three men are walking across a rope and wood bridge over a river,move or establish in a new location .,0.42606637
The woman is playing the flute,A dog is swimming after a ball,0.4267877
Someone is holding a small animal,lossless / nondestructive edits are reversible and would entail transforming and / or appending the data in a way that could be reversed .,0.42750692
a woman dances in the rain out side .,so that you will admit and verify that i have made no claim .,0.4282306
"In addition, Arp4-related BAF53 and β-actin are components of the human SWI/SNF complex and could play a role in its signal-regulated binding to the chromatin/nuclear matrix",A person is playing a trumpet,0.42895108
op-ed columnist : military women and the front lines,A young boy has a red fishing pole.,0.42967552
A man is performing tricks with a soccer ball,being in a protected state or condition,0.4303947
a woman is playing an electric guitar .,magnitude-6.0 quake jolts santa cruz islands : cenc,0.43111366
A group of people is not walking down the street and a person in a green hat is on the phone,"by late afternoon , the dow jones industrial average was up 12.81 , or 0.1 percent , at 9,331.77 , having gained 201 points monday to its highest level since july 2002 .",0.43183506
a black dog walking out of the water with a white ball in his mouth .,assign to or arrange into categories,0.43255627
The people are standing at a carnival,regulation get the government into everything .,0.43327722
nuclear weapon systems at a high level of readiness increase the risk of those weapons being used including unintentionally with catastrophic consequences .,a man is cutting a fish .,0.43399832
"""This attack was wrong, and it was dangerous to our goals,"" Raymond said.",world 's best place for water rafting ?,0.43471897
The elephant is being ridden over a woman,it really isn 't your problem how they are going to find a qualified person to do the job .,0.43543923
The woman is walking the dog down the street ,the act of perceiving the odor of something .,0.43616223
Tehran: EU sanctions won't force Iran into nuclear talks,a girl poses with her head upside down .,0.43688262
greece bailout uncertainty weighs on global markets,a woman dances in the rain out side .,0.43760362
greece bailout uncertainty weighs on global markets,Three shirtless men are dancing in the street.,0.4383246
a total of 17 confirmed cases of cholera were reported yesterday by the world health organisation in the southern iraqi city of basra .,two black dogs are jumping and playing with a yellow tennis ball in the snow .,0.43904427
arrange a program of or for .,Five children are standing in a wooden hut,0.4397676
"iht : xiao shu , former journalist at southern weekend , gives insider take on iron grip of censorship .",A keyboard is being played by a man,0.44048747
excluding legal fees and other charges it expected a loss of between 1 and 4 cents a share .,a couple are running towards the ocean .,0.4412088
"but what i said to myself was "" do i deserve this for the rest of my life or do i deserve better ? """,two dogs are playing in the snow .,0.44192913
libya postpones landmark election to july 7,A group of people are dancing at a concert,0.44265264
A yellow school bus parked in a field.,"one thing you seem to be forgetting regarding myths , is they are extremely prevalent stories .",0.44337255
israeli security forces arrest 8 palestinians in overnight west bank sweeps,The man is riding a horse,0.4440934
There is no one cutting a tomato,warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version .,0.44481456
he also could be barred permanently from the securities industry .,A black dog is jumping from n hay ball to another hay ball,0.44553736
A man spent his time with his son.,the woman is riding on the brown horse .,0.44625673
"if you asked , progressives , the numbers would be skewed to the left .",a girl in orange lights a candle .,0.4469784
n korea test-fires 30 short-range missiles,"the episcopal church , with 2.3 million members , is the american branch of the worldwide anglican communion , which has 77 million adherents .",0.4476987
glee star cory monteith found dead in hotel room in canada,The Bush administration blames Hussein loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops for the wave of bombings and guerrilla attacks.,0.4484195
the woman is riding on the brown horse .,hong kong takes the internet speed title with 54.1 mbps .,0.4491412
a man in a black leather jacket falls asleep on public transportation .,and you didn 't have to .,0.44986203
"yes , you can add coffee grounds with their filters to your compost pile .",a state of being relaxed and feeling no pain .,0.45058283
A dog with golden fur is out of the water,spanish jobless rate soars past 25 per cent,0.45130402
People on motorcycles ride around a racetrack,and they would try and put people together with volunteer opportunities .,0.45202452
The brown dog is jumping in the air,Girls are holding hands in blue clothes,0.45274627
it is our duty to continue supporting latvia on the question of the russian population .,Nobody is holding a hedgehog,0.4534672
a man lays on the ground and aims a rifle .,formally reject or disavow a formerly held belief ; retract a statement .,0.45418817
"benjamin millepied to take over paris opera ballet , with all the details :",One man is intensely playing a guitar,0.45490873
a monkey is riding a bike .,and you didn 't have to .,0.4556302
an agent actively ( yet not always with success ) attempts to keep an event from taking place. this event is ( usually ) an urge which encourages the action that the agent wishes to prevent .,a man walks along walkway to the store,0.45635006
"I'm going to be blunt, here: You don't.",four dogs play in the snow with the city skyline behind them .,0.45707187
a blonde dog is catching a ball in its mouth in the snow .,three people sitting at dinner table smiling at camera .,0.45779362
blitzbokke ousted by fiji,A group of people are dancing at a concert,0.45851484
move or establish in a new location .,"""Jeremy's a good guy,"" Barber said, adding: ""Jeremy is living the dream life of the New York athlete.",0.45923606
a man in a black leather jacket falls asleep on public transportation .,"In addition, Arp4-related BAF53 and β-actin are components of the human SWI/SNF complex and could play a role in its signal-regulated binding to the chromatin/nuclear matrix",0.45995662
a person is slicing some onions .,this has the effect of increasing the power of the large countries to the detriment of small .,0.46067798
i really want this sorted and not sure what else i can do .,A yellow school bus parked in a field.,0.46140042
"this post refers to research in the stem fields , and may not be applicable to other research topics .","A dog, which has a brown and white coat, is holding a baseball in its mouth",0.46212038
You have no need to do anything.,golden globes : how did tina fey and amy poehler do as hosts ?,0.46283984
a woman rides an elephant in front of an adoring crowd .,i 've recently bought two sit / stand galant tables from ikea and i 'm quite happy with them .,0.46356252
The dog is catching a blue ball,"if a term occurs in the document , the value will be non-zero in the vector .",0.46428323
french raid wine cellar for austerity auction,a woman is using a sewing machine .,0.46500337
These cooks in the white are busy in the kitchen making dinner for their customers.,it really isn 't your problem how they are going to find a qualified person to do the job .,0.46572638
A woman is squeezing a lemon,Four people are walking on a bridge over a river,0.4664468
a non-zero voltage means that the terminals are not connected .,four asian young people sitting in a den or living room .,0.46716768
over 100 dead as typhoon slams central philippines,One small child is drinking water from the cup,0.46788883
there is not a terminal connected to the positive path of the battery,The man is riding a horse,0.4686099
the act of fastening things together .,a girl poses with her head upside down .,0.46933204
"microsoft 's surface tablet promising , but questions remain",a monkey is riding a bike .,0.4700521
The children of a family are patiently playing and waiting,"the seven other nations in the initiative are britain , germany , italy , the netherlands , poland , portugal and spain .",0.47077405
the women are singing and dancing .,germany to repatriate some of its gold reserves,0.4714948
A man is slicing butter,"the additional contribution brings total u.s. food aid to north korea this year to 100,000 tonnes .",0.47221524
Two small children are idling in the street,Three men are walking across a rope and wood bridge over a river,0.4729367
The American conservatives are clearly in the minority within the Episcopal Church.,the retailer said it came to the decision after hearing the opinions of customers and associates .,0.47365904
A yellow school bus parked in a field.,The men are talking,0.47437865
a monkey is riding a bike .,"the other victim , michael walker , of 550 barbey street , was struck in the neck .",0.47509998
look furtively at something .,Two brown dogs are playing with the frisbee in the water,0.47582072
at least 60 die in iraq prison attack,a dog jumps in midair to catch a frisbee .,0.47654104
( game ) a division during which one is allowed to play ( perhaps as offense ) .,the man is playing the guitar .,0.47726256
n korea test-fires 30 short-range missiles,A group of horses grazing in a field.,0.4779841
"nyt , "" mouse study discovers dna that controls [ burrowing ] behavior [ and whether escape tunnels are made ] """,the boy fell off his bike .,0.47870538
tunisia opposition leader slain ; protests erupt,A dog is walking away from the tail of an animal in the grass,0.47942632
an approximate calculation of quantity or degree or worth .,Someone is holding a small animal,0.48014727
A large brown cat is jumping over a red hurdle,there is no gap between the terminals,0.48086822
The American conservatives are clearly in the minority within the Episcopal Church.,flash floods kill 58 in eastern afghanistan,0.48158965
the action of opposing some other social or military force .,A man is cutting a paper,0.48231086
A boy is standing in front of the blue building in the space reserved for handicapped people,Internet service resumes in Syria,0.48303246
that 's just not how legal briefs are written .,large black and white cat resting on a windowsill .,0.48375255
a man and woman walking past a record shop,The woman is skating in the park.,0.48447374
being in a protected state or condition,a woman is using a sewing machine .,0.48519543
"New Delhi: Senior IAS officer Rajiv Bansal was Thursday named the CMD of national carrier Air India. The Appointments Committee of the Cabinet approved Bansal;s appointment as CMD of Air India in the rank and pay of an Additional Secretary.

At present, Bansal, a 1988 batch officer of the Nagaland cadre, held the post of Additional Secretary, Ministry of Petroleum and Natural Gas. He succeeds Ashwani Lohani. In August 2017, he was given the additional charge as Air India’s CMD.

Bansal has had an earlier stint with the Ministry of Civil Aviation (MoCA) between 2006 and 2008.

Now Bansal will have his task cut out as the government is going for 100% disinvestment of the national career. Very soon the government will put up Air India for sale. The move is being opposed by 14 unions of Air India. So Bansal will have to handle everything carefully.

Agencies","in vector space model , the documents from which the information is to be retrieved are represented as vectors .",0.48591545
The dog is catching a blue ball,french rally : no to same-sex marriage,0.48663735
a group of people having a meal outside .,it was the highest jets score in one game .,0.4873581
"Forum urges stable relations for China, Japan",One small child is drinking water from the cup,0.4880793
a person is slicing some onions .,A yellow school bus parked in a field.,0.48880005
russian orthodox church rallies faithful after criticism,One man is intensely playing a guitar,0.4895214
i 've stored pancakes in the freezer for over two month and not had any freezer burn .,"special police detained khodorkovsky early on saturday in the siberian city of novosibirsk , where his plane had made a refuelling stop .",0.49024224
One person is holding an umbrella.,"exempt or free from a burden , duty , or requirement",0.49096367
it suits that the european union implies itself and that she do it quickly .,the flock of sheep are spread out in the field .,0.49168456
"exempt or free from a burden , duty , or requirement",The children of a family are playing and waiting,0.4924056
"a document granting a right or privilege , as to an inventor .",Pieces of butter are being added to the stand mixer,0.49312767
The oncogenic activity of mutant Kras appears dependent on functional Craf  but not on Braf.,when the switch is in the same papth as the bulb .,0.49384728
The yellow dog is drinking water from a bottle,There is no man standing near the water and holding fishing poles,0.49456862
"if a term occurs in the document , the value will be non-zero in the vector .",a woman is slicing some vegetables .,0.49528998
There is no person riding a jetski in the waves,twelve killed as gunmen raid village,0.4960105
a woman is playing an electric guitar .,janet yellen to become first woman to lead the federal reserve,0.4967317
A group of people are dancing at a concert,Internet service resumes in Syria,0.49745274
israeli soldier hits palestinian child in hebron,"convert the genetic information in ( a strand of dna ) into a strand of rna , especially messenger rna .",0.49817377
"For the analysis of expression at different stages of differentiation, data were obtained for 43 mouse samples in StemBase , originating from 16 studies with Affymetrix MOE430A microarray chips, as used in an Oct4 expression profiling study covering murine ESCs, embryonal carcinoma cell lines, and several early differentiated lineages.","mr. mccall , who ran unsuccessfully for governor of new york in 2002 , styled himself an advocate of better corporate governance .",0.4988952
One small child is drinking water from the cup,harry kane leaves it late to rescue a point for tottenham hotspur,0.49961767
The skateboarder is jumping in the air,thousands cross austria-hungary border,0.5003371
the occurrence of a uniting of separate parts .,A man is holding a leaf.,0.5010591
A cyclist is fearlessly performing a trick in the air,A young swimmer is sitting in a bathing suit and waiting for the next race,0.5017797
a truck is going down a hill .,"two individuals , the subordinate and the superior have a relationship such that the subordinate generally follows orders given by the superior and has the best interests of the superior in mind .",0.50250065
a horse standing near a gate with another horse in the background .,israeli security forces arrest 8 palestinians in overnight west bank sweeps,0.5032215
"his "" friends "" say that he was confronted by his car .",a brown duck and white duck stand on the grass .,0.5039431
a group of people having a meal outside .,Three men are walking across a rope and wood bridge over a river,0.50466436
quite simply because they 're pissing on the graves of those who died .,"nuremberg , germany-based suse will license sun 's java 2 standard edition ( j2se ) and ship sun 's java virtual machine across its linux software line .",0.5053849
live blog : ukraine in crisis,There is no man playing a guitar on stage,0.506106
a moped in front of steps of ruins .,"amazing , you can play violent shooting games & nobody says anything but the nra draws heat over new target-shooting game",0.5068268
A man is singing to a girl,Two kids are pushing past a crocodile in an inflatable pool,0.5075479
A man and a woman are walking together through wooded areas,there is a gap in the circuit .,0.5082687
a black dog walking out of the water with a white ball in his mouth .,"ouch , possibly ? “ : nytimes : japan ’ s business culture hovers over boeing ’ s battery choice ”",0.5089901
"microsoft 's surface tablet promising , but questions remain",Someone is holding a small animal,0.50971156
a man is giving a woman a massage .,the act of admitting someone to enter .,0.5104327
both papers are being published today in the new england journal of medicine .,Nobody is sitting comfortably on the bench,0.5111534
"amazing , you can play violent shooting games & nobody says anything but the nra draws heat over new target-shooting game",the lady chopped up the green onions .,0.511875
Two men are holding some water standing near fishing poles,A man is speaking on a stage,0.5125957
"obama coming ' to listen ' to israel , palestinians",a white sheep on a hillside looking at the camera .,0.5133168
"i have years of "" neener neener "" rights hi wiggies !",A person is buttering a tray.,0.51403755
nigella lawson ' took cocaine every day for a decade',what could be causing water pressure to build up after changing my under sink filter ?,0.51475954
"on monday , the dow declined 5.25 , or 0.1 percent , at 8,983.80 , having shed 2.3 percent last week .",readers sue armstrong for book refund,0.51548004
seven peacekeepers killed in sudan 's darfur,"mr. mccall , who ran unsuccessfully for governor of new york in 2002 , styled himself an advocate of better corporate governance .",0.51620114
production for the second quarter was cut to 46 million barrels from 48 million barrels .,pro-pak taliban warlord killed in us drone strike,0.5169216
The man is erasing the drawing on the board,The man is riding a horse,0.5176432
obama 's day : prime time on syria,"mr. mccall , who ran unsuccessfully for governor of new york in 2002 , styled himself an advocate of better corporate governance .",0.5183645
a man in a black leather jacket falls asleep on public transportation .,a white jeep parked on a street .,0.51908535
a red and white plane flying on a sunny day .,government of canada supports women 's safety in regina,0.5198066
The man is not slicing potatoes,an official responsible for control and supervision of a particular activity or area of public interest .,0.5205272
A man is slicing butter,A child is playfully swimming underwater in a pool,0.5212486
A person is standing in a vast field of glacial ice,"sent him a text asking him to let me know he was ok , no reply .",0.5219697
over 100 dead as typhoon slams central philippines,There is no person riding a jetski in the waves,0.52269053
iran moderate wins presidency by a large margin,lossless / nondestructive edits are reversible and would entail transforming and / or appending the data in a way that could be reversed .,0.5234112
A great dog is climbing a steep hill,fight for mali town reflects islamist tactics,0.524133
because terminal 4 is connected to the positive terminal but not the negative terminal,"by late afternoon , the dow jones industrial average was up 12.81 , or 0.1 percent , at 9,331.77 , having gained 201 points monday to its highest level since july 2002 .",0.5248538
pro-pak taliban warlord killed in us drone strike,it really isn 't your problem how they are going to find a qualified person to do the job .,0.52557576
the agency said it would consider as timely any tax returns or payments due from friday through aug. 22 if they are completed by aug. 22 .,so that you will admit and verify that i have made no claim .,0.5262962
move or establish in a new location .,at least 47 killed in baquba blasts,0.5270159
an entity is able to exert a force of the magnitude specified by the target .,a man walks along walkway to the store,0.52773833
A wet boy is jumping around on dirty and wet grass,a man walks along walkway to the store,0.5284589
tokyo stocks close up 0.13pc,People are grouping at a stand at the fair,0.5291802
lebanon businesses strike in protest at political impasse,"basically , the rule is that you must play the ball , and not the man , until someone catches the ball .",0.52990174
I wouldn't put this job on my resume.,have a distinctive or characteristic taste .,0.5306217
both papers are being published today in the new england journal of medicine .,The Bush administration blames Hussein loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops for the wave of bombings and guerrilla attacks.,0.5313439
( game ) a division during which one is allowed to play ( perhaps as offense ) .,honduran ambassador to colombia sacked after wild party,0.53206486
a group of people having a meal outside .,"heavy smog hits north china city , flights cancelled",0.5327856
a man is cutting a fish .,french raid wine cellar for austerity auction,0.5335074
this has the effect of increasing the power of the large countries to the detriment of small .,hamas hangs three gaza prisoners,0.53422797
weak earnings drag us stocks lower in early trade,"Indiana Gov. Eric Holcomb (R) signed an executive order Friday pushing the state’s May 5 presidential primary to June 2, joining a growing group of governors who’ve postponed elections amid the coronavirus outbreak.

He said in the order that Secretary of State Connie Lawson had made known to him the “extreme difficulty” the state would face in holding the primary as scheduled while also complying with coronavirus guidance.

He, like many of his fellow governors, had already shuttered bars and restaurants in the state.

Indiana will now join the swelling rank of states that have pushed back their presidential primaries, including Maryland, Ohio, Kentucky, Connecticut, Louisiana and Georgia.

Indiana has 79 confirmed cases of coronavirus so far, according to the state Department of Health.",0.53494954
chinese premier meets indian vice president,a woman is talking to her pet bunny as she fondles it .,0.53567046
nuclear weapon systems at a high level of readiness increase the risk of those weapons being used including unintentionally with catastrophic consequences .,"mr. mccall , who ran unsuccessfully for governor of new york in 2002 , styled himself an advocate of better corporate governance .",0.536391
There is no brown duck with a green head flapping its wings in the water,government of canada supports women 's safety in regina,0.5371124
philippines recovering after powerful typhoon,bulb a and bulb c are in a closed path with the battery .,0.5378333
someone is sewing things .,Rebels down Ukraine helicopters,0.5385542
because it was in the same circuit,a dog rolls on the ground .,0.5392752
There is no brown duck with a green head flapping its wings in the water,mubarak retrial adjourned to june,0.5399976
The person is peeling an onion,a woman riding a bicycle on a large concrete area .,0.54071766
n korea test-fires 30 short-range missiles,that leaves the conservative opposition without any effective answer .,0.54143894
storage cabinet furniture,a small bird eating from the feeder .,0.5421592
"AJC - Logo - Main logo_ddn_tag_Site JN with Tagline logo-sns_tag_Site

Our apologies, unfortunately our website is currently unavailable in most European countries due to GDPR rules.",is it possible to do a master 's in mathematics after a bachelor 's in economics ?,0.54288113
arrange a program of or for .,a dog rolls on the ground .,0.5436013
what is the professional way to follow up with a manager for project opportunity ?,british soldier killed in afghanistan,0.5443232
india 's anti-graft party forms government in delhi,a white jeep parked on a street .,0.5450446
gain points in a game ; add up ( numbers ),hamas hangs three gaza prisoners,0.5457649
tunisia opposition leader slain ; protests erupt,Nobody is holding a hedgehog,0.5464859
bulb b and bulb c are still in closed paths .,spanish jobless rate soars past 25 per cent,0.5472075
tokyo shares close 0.88pc lower,saudi activists say they won 't be silenced ~ ~ i hope they find a way to get their rights peacefully !,0.54792964
"a black hole ( briefly ) , is nothing more than a dead star whose mass was more than 3 solar masses .",the japanese population is nearly million .,0.5486487
"special police detained khodorkovsky early on saturday in the siberian city of novosibirsk , where his plane had made a refuelling stop .",tunisia opposition leader slain ; protests erupt,0.54937106
warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version .,because bulb a was still in a closed path with the battery,0.55009204
quite simply because they 're pissing on the graves of those who died .,"A dog, which is black, and another one, which is white, are staring at each other in the street",0.55081236
there is a small desk and chair in front of the laundry room .,a black and white dog is running in the grass .,0.5515342
Maybe this can work for you.,the characteristic utterance of an animal .,0.552255
a blond haired lady in white poses for the camera .,A person is buttering a tray.,0.5529768
a woman is cooking something .,It's also a matter of taste.,0.5536972
russian orthodox church rallies faithful after criticism,four asian young people sitting in a den or living room .,0.5544185
"convert the genetic information in ( a strand of dna ) into a strand of rna , especially messenger rna .",when the switch is in the same papth as the bulb .,0.55513936
the entrusted muslim brotherhood,it was the highest jets score in one game .,0.55585945
"the president has less of capacities than it does not appear to with it , and it particuli � rement is particuli � rement eclipsed by the guide supr � me the ayatollah ali khamenei .",burma activists say go slow on easing sanctions,0.5565816
quite simply because they 're pissing on the graves of those who died .,"supply with water for crops , as with channels , ditches , or streams .",0.55730236
n korea test-fires 30 short-range missiles,Several ferrets are climbing into the cage,0.5580236
an entity is able to exert a force of the magnitude specified by the target .,honduran ambassador to colombia sacked after wild party,0.55874455
what is a good length for the statement of purpose in a u.s. phd application ?,china gives us regulators access to audit records,0.55946386
two french journalists killed after mali kidnapping,"the words in this frame describe situations in which an agent or a cause injures a victim. the body _ part of the victim which is most directly affected may also be mentioned in the place of the victim. in such cases , the victim is often indicated as a genitive modifier of the body _ part , in which case the victim fe is indicated on a second fe layer .",0.560187
"convert the genetic information in ( a strand of dna ) into a strand of rna , especially messenger rna .",quite simply because they 're pissing on the graves of those who died .,0.560908
that 's just not how legal briefs are written .,israel detains 37 palestinians as arrest operation continues,0.56162816
headlines in major iranian newspapers on sept 27,a protective covering consisting of netting ; can be mounted in a frame .,0.56235015
"n.r. mohanty stated that an agreement had been signed between the defense research and development organisation , hindustan aeronautics limited and the indian air force to upgrade india 's ageing fleet of mig-27 m aircraft .","the additional contribution brings total u.s. food aid to north korea this year to 100,000 tonnes .",0.56307125
conventional weapons may not even be able to hit some of the fortified facilities either .,and they would try and put people together with volunteer opportunities .,0.5637919
"The key is you have to find something that works for you, and your goals.",a protective covering consisting of netting ; can be mounted in a frame .,0.5645134
english works everywhere with people buying and selling things and in the hospitality and tourism busniness .,magnitude-6.0 quake jolts santa cruz islands : cenc,0.5652344
iran moderate wins presidency by a large margin,tells you that there is a gap,0.56595486
the positive battery terminal is seperated from the negative battery terminal,two men in a running contest .,0.56667536
"i have many problems with these men , way to many to state here !",taliban attacks kill 17 civilians in afghanistan,0.56739813
seven peacekeepers killed in sudan 's darfur,"special police detained khodorkovsky early on saturday in the siberian city of novosibirsk , where his plane had made a refuelling stop .",0.5681191
what is the professional way to follow up with a manager for project opportunity ?,tokyo stocks close up 0.13pc,0.5688394
A black dog is jumping from n hay ball to another hay ball,Nobody is holding a hedgehog,0.5695608
"buwhahahaha breathe in , breathe out , move on .","in that position , elias will report to joe tucci , president and ceo of emc .",0.5702802
iraq searches syrian-bound iranian plane,quite simply because they 're pissing on the graves of those who died .,0.57100344
an agent or company that insures something,irreligion that does that i have a problem .,0.57172287
russian orthodox church rallies faithful after criticism,a store or supply of something ( especially of food or clothing or arms ) .,0.57244486
not a good beginning : hollande 's plane hit by lightning en route to berlin,lossless / nondestructive edits are reversible and would entail transforming and / or appending the data in a way that could be reversed .,0.5731661
hurricane-flooded cars ruined by sandy lure unwitting buyers,the retailer said it came to the decision after hearing the opinions of customers and associates .,0.57388633
i have my own business but work as all but dried up ... to,take or consume ( regularly or habitually ) ;,0.5746081
that is the spirit in which must be drawn up the constitution .,'ready to go home : ' last boston bombing victim leaves the hospital,0.5753297
move as a crowd or in a group .,the retailer said it came to the decision after hearing the opinions of customers and associates .,0.57605094
a baby holds a ketchup packet .,a girl poses with her head upside down .,0.5767719
The person is peeling an onion,the act of drawing or hauling something .,0.5774929
A woman is slicing a big pepper,The man is not putting chicken into the container,0.5782136
i have my own business but work as all but dried up ... to,"jenni rivera , mexican music star , dies in plane crash",0.5789335
the agreement was signed during a regular meeting of chiefs of defense staff from the 26 nato allies .,bulb b and bulb c are still in closed paths .,0.5796559
south korea and israel oppose proliferation of weapons of mass destruction and an arms race .,"but it seems it would have less "" impact "" if they didn 't call him white .",0.58037716
"sylvester stalloneâ € ™ s son , sage stallone , found dead in hol",examine minutely .,0.58109796
suicide bomber kills 12 in nigeria church,fill ( a ship 's bunker ) with coal or oil .,0.5818193
an approximate calculation of quantity or degree or worth .,there is a path from bulb to battery,0.5825404
you can see where the gap is,protesters topple lenin statue in kiev,0.58326083
the positive battery terminal is seperated from the negative battery terminal,hamas hangs three gaza prisoners,0.58398235
muslim brotherhood supporters die in egypt clashes,social media make us more honest,0.58470327
iran ' thwarts nuclear sabotage attempts',the celebration of the second crucial time for the improvement of record of the equipe .,0.58542573
opposition leaders emerge to commemorate cambodian workers ' deaths,the act of drawing or hauling something .,0.58614534
look furtively at something .,india starts voting in world 's largest election,0.5868662
probe into motor insurance market,have a distinctive or characteristic taste .,0.5875875
A lemur is biting a person's finger,there is a path from bulb to battery,0.5883099
harry kane leaves it late to rescue a point for tottenham hotspur,iran insists that its nuclear program is for peaceful purposes,0.5890298
the iaea report is restricted .,property values : real estate for $ 1.6 million,0.5897513
i really want this sorted and not sure what else i can do .,fight for mali town reflects islamist tactics,0.5904722
probe into motor insurance market,"edgar , you may be right - at least in part .",0.5911927
A black and white cow looking through the fence.,Two white dogs are running together,0.59191555
Two men are holding some water standing near fishing poles,Two brown dogs are playing with the frisbee in the water,0.5926351
a small bird eating from the feeder .,tokyo stocks close up 0.13pc,0.593358
thousands cross austria-hungary border,the celebration of the second crucial time for the improvement of record of the equipe .,0.5940765
There is no brown duck with a green head flapping its wings in the water,florida the ignorance is yours !,0.594798
harry kane leaves it late to rescue a point for tottenham hotspur,muslim brotherhood supporters die in egypt clashes,0.59551996
man held after subway attack in philadelphia,A man is cutting a paper,0.59624094
an entity is able to exert a force of the magnitude specified by the target .,"microsoft 's surface tablet promising , but questions remain",0.5969605
"sadness . "" : dolphin stuck in polluted nyc canal dies . ”",the battery is in a closed path but connects with nothing else,0.5976844
golden globes : how did tina fey and amy poehler do as hosts ?,spanish jobless rate soars past 25 per cent,0.5984041
"basically , the rule is that you must play the ball , and not the man , until someone catches the ball .",be in direct physical contact with,0.5991254
the occurrence of a uniting of separate parts .,"@ frank apisa , frank , i observe and perceive .",0.5998463
attract ; cause to be enamored by ( one 's ) nature .,so that you will admit and verify that i have made no claim .,0.6005678
the act of changing one thing for another thing .,"this post refers to research in the stem fields , and may not be applicable to other research topics .",0.6012872
hurricane-flooded cars ruined by sandy lure unwitting buyers,bulb b and c were contained in a closed path with the battery,0.6020104
is that how it works ?,the system by which one currency is exchanged for another ; enables international transactions to take place .,0.6027304
"i have years of "" neener neener "" rights hi wiggies !",harry kane leaves it late to rescue a point for tottenham hotspur,0.60345125
"a person who takes pictures , often a professional","affect or afflict suddenly , usually adversely ;",0.60417414
There is no man making a phone call,Internet service resumes in Syria,0.6048936
& gt ; cuba 's castro assumes celac presidency,gain points in a game ; add up ( numbers ),0.605615
he also could be barred permanently from the securities industry .,theme ? ppl trying to sell stuff that 's not theirs ... cc : # joydivision # music,0.60633564
look furtively at something .,honduran ambassador to colombia sacked after wild party,0.6070557
shoot down birds,the act of admitting someone to enter .,0.6077788
A man is playing a keyboard,A man is singing to a girl,0.6085001
"sylvester stalloneâ € ™ s son , sage stallone , found dead in hol",fire destroys tibetan town in china,0.6092192
"i have many problems with these men , way to many to state here !",burma activists say go slow on easing sanctions,0.6099413
Hernandez double gives Mexico victory over Japan,australia to scrap soaring national debt ceiling,0.6106618
"@ frank apisa , frank , i observe and perceive .",be in direct physical contact with,0.61138326
sly stallone 's sone sage found dead in la,burma activists say go slow on easing sanctions,0.61210454
tells you that there is a gap,fight for mali town reflects islamist tactics,0.6128247
the justice system is a farce and we all know it .,french raid wine cellar for austerity auction,0.6135458
you can see where the gap is,The men are having a conversation,0.6142678
"yes , this is ok , as it allows you to emphasise certain things , that you want the readers to notice .",there is a gap in the circuit .,0.6149883
this is the moloch scene .,rangers voted into third division,0.61570907
My advice would be to try a variety of coffees that you can afford and find one you like.,theme ? ppl trying to sell stuff that 's not theirs ... cc : # joydivision # music,0.61643195
"kerry plan to include prisoner release , settlement freeze",Shenzhen stock indices close higher Monday,0.61715305
the action of opposing some other social or military force .,recording tracks of music made on some medium,0.61787295
a denture anchored to teeth on either side of missing teeth .,bulb a and bulb c are in a closed path with the battery .,0.61859345
saudi activists say they won 't be silenced ~ ~ i hope they find a way to get their rights peacefully !,i am ok with medical use !,0.6193157
i found some link that might be of help to you :,this has the effect of increasing the power of the large countries to the detriment of small .,0.6200373
"life under islamist militants - broken limbs , torn lives in northern mali",turn the paddle ; in canoeing .,0.62075657
"one thing you seem to be forgetting regarding myths , is they are extremely prevalent stories .","@ frank apisa , frank , i observe and perceive .",0.6214788
"when i have more time ( tomorrow ) , i will provide the sources for all of this information .",because bulb a was still in a closed path with the battery,0.62220037
open again or anew .,"finally , the order in which the terms appear in the document is lost in the vector space representation .",0.6229189
the act of changing one thing for another thing .,germany to repatriate some of its gold reserves,0.6236408
turn the paddle ; in canoeing .,that 's just not how legal briefs are written .,0.62436306
a slight surface cut ( especially a notch that is made to keep a tally ) .,"@ frank apisa , frank , i observe and perceive .",0.6250852
the questions are numerous .,ascribe or place in association with,0.6258047
extend in a different direction .,'ready to go home : ' last boston bombing victim leaves the hospital,0.62652713
a non-zero voltage means that the terminals are not connected .,not a good beginning : hollande 's plane hit by lightning en route to berlin,0.6272452
the iaea report is restricted .,'ready to go home : ' last boston bombing victim leaves the hospital,0.6279697
a total of 17 confirmed cases of cholera were reported yesterday by the world health organisation in the southern iraqi city of basra .,"the seven other nations in the initiative are britain , germany , italy , the netherlands , poland , portugal and spain .",0.6286882
. satan represents vengeance instead of turning the other cheek !,conventional weapons may not even be able to hit some of the fortified facilities either .,0.62940663
mandela to spend christmas in hospital,harry kane leaves it late to rescue a point for tottenham hotspur,0.63013184
"i have years of "" neener neener "" rights hi wiggies !",a saint in his city : archie manning in new orleans,0.6308553
