sentence1,sentence2,similarity
"the foreign secretary , margaret beckett , is at 40 / 1 , while the defence secretary , des browne , and the welsh and northern ireland secretary , peter hain are 50 / 1 .",indian defense ministry has increased spending on defense purchases .,0.7959138
A man is playing the trumpet.,a man is singing and playing the guitar .,0.7964293
pakistan condemns violence in egypt,Morsi backers defiant in face of Egypt govt threat,0.7969544
syria envoy calls for national unity government,pakistan condemns violence in egypt,0.7974826
the state of being depleted .,lessen in force or effect .,0.79800344
the act of forcing out someone or something .,"immerse or be immersed in a boiling liquid , for purposes of cooking or processing .",0.798518
bend into the shape of a crank .,"skip , leap , or move up and down or sideways as a manner of motion .",0.799038
A man is mixing,A man is playing drums.,0.7995584
cause to be in brief contact with .,cause to become awake or conscious .,0.8000752
provide with a covering or cause to be covered .,"guide , draw through",0.8006007
two black dogs are playing in a grassy plain .,two dogs are sniffing something in the rocks .,0.8011127
bulb b and c are on a closed path to the battery,gap between 3 and positive battery,0.8016387
"dynamic programming is a very powerful mathematical technique , often utilised in programming , for solving optimization problems .",generate the optimal solution of these computed values,0.802156
"5 taliban , 5 afghan police killed in ambushes",indian and pakistani governments nearly engaged in a fourth conflict in 1999 .,0.80267423
British Girl And Grandad Drown In Portugal,death toll rises in russia plane crash,0.8032047
cause to be in brief contact with .,provide with a covering or cause to be covered .,0.80371916
v kerry says # iran must come clean on # nuclear program,he also reaffirmed his wish to resolve the north korean nuclear crisis peacefully .,0.8042387
The football is between the feet of a boy who is lying on the grass,A wet boy is cheerfully jumping around on dirty and wet grass,0.80475414
a man and woman are talking .,A man is massaging a woman,0.8052822
gunmen kill nine foreigners in pakistan,Gunmen kidnap airline pilots in Lebanon,0.8058072
the black dog is running on the grass with a toy in it 's mouth .,One white dog and one black one are running side by side on the grass,0.8063153
A big dog and a small white dog are walking past each other,two dogs are sniffing something in the rocks .,0.80683726
"The dollar fell as low as $1.1624 per euro from $1.1486 on Friday, and traded at $1.1594 at 10:15 a.m. in London.",singapore shares open lower on monday,0.80735576
A dirty tan dog is rolling in the dirt and looking right at the camera,A light brown dog is running up a street,0.80787444
( cause to ) change from a gas to a liquid .,exhaust by allowing to pull on the line .,0.8084044
us ups pressure on israel as un demands gaza truce,palestinians build another west bank tent protest,0.80891734
"The look of love (Picture: Getty)

Oh, pasta. Whether you’re more of a linguini lover or mad for macaroni, there’s really nothing like a hearty helping of the feel-good dish.

You might be prepared to give up a lot for veganuary 2020 – where people try to go vegan for a month – and you might think you can just get away with not sprinkling cheese on top of your beloved pasta, but what is pasta actually made from?

Brace yourself and read on to find out whether or not vegans can eat pasta…

Is pasta vegan?

Like so many things in life, there isn’t a clear yes or no – it depends on the type of pasta you’re eating.

When it comes to pasta, there’s usually two types: fresh pasta and pasta secca (aka dried pasta).

Hnnng (Picture: Getty)

Fresh pasta is usually made and cooked in the same setting and is usually not vegan because it can contain eggs, whereas dry pasta is nearly always vegan.

Advertisement

Advertisement

If you’re making dry pasta for yourself at home, double-check the packaging but you’re most likely not going to fail veganuary as a result.

If you’re eating pasta out at a restaurant, ask if the fresh pasta was made with eggs or oil.

Giving up fresh pasta might be worth it though – especially if you want to boost your erections.

Netflix documentary The Game Changers tested athletes to try out a vegan diet, and by switching to a plant-based diet, their eggplants noticed the difference, standing tall for up to 500% longer in one case.

How is fresh pasta made?

The typical ingredients for fresh pasta include flour, water, salt, and eggs – note that some fresh pasta can be made with oil instead of eggs, but it’s more likely than not to be made with eggs.

First, the flour and salt are mixed together in a mixing bowl before a well is made in the middle of the flour.

This is when the eggs are normally added; they’re cracked right inside the centre of the flour well.

The flour is mixed into the eggs until a dough forms.

Once that’s done, the dough is cut into the pasta shape of choice.

You can buy vegan fresh pasta alternatives from most major supermarkets, including Waitrose’s vegan ravioli and Sainsburys’ non-egg spaghetti and shroomballs.

How is dried pasta made?

The majority of dried pasta, on the other hand, is vegan and made from just two ingredients.

Advertisement

Advertisement

Most mass-produced dried pastas – which you can buy from supermarkets – contain just flour and semolina.

Semolina, derived from a wheat product, is first mixed with water. This mixture then gets processed in bulk quantities by machines creating a sort of dough.

This dough is then pressed through pasta molds to get the intended shape.

MORE: No, doing Veganuary won’t turn you into a woman

MORE: Is peanut butter vegan?

Advertisement Advertisement",Pasta is being put into a dish by a woman,0.80943596
tunisia opposition leader slain ; protests erupt,Funeral of Ian Paisley to take place in Belfast,0.8099632
Funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place,British Girl And Grandad Drown In Portugal,0.81047434
lets assume we have % white and % black .,mix or breed things of different varieties or qualities,0.8110057
The brown animal is jumping in the air,A dog is missing the ball in mid air,0.8115146
A hiker is on top of the mountain and is doing a joyful dance,A man is dancing on the ceiling,0.81204885
One white dog and one black one are running side by side on the grass,Two dogs are playing on a sandy beach,0.8125541
a man is cutting carpet with a knife .,a man is slicing potato .,0.8130692
to catch in or as if in a trap ; immobilize,the act or means of getting rid of something .,0.81359094
the black dog is running on the grass with a toy in it 's mouth .,a dog is running toward the camera .,0.8141284
briton killed in algerian gas field attack,more deaths expected in canada oil train explosion,0.81464344
briton killed in algerian gas field attack,gunmen kill 11 foreign tourists in pakistan,0.8151536
a solid piece of something ( usually having flat rectangular sides ) .,"this frame contains transparent nouns ( and some adjectives ) denoting quantities of a mass or of individuals. as opposed to aggregate words such as group , set , these quantity do not have a status as wholes on their own. initially , at least , we annotate both quantity of masses and of individuals in this frame , though we may split the frame along these lines later on .",0.81568253
urge with or as if with a goad .,take or have a position relative to others .,0.81620836
The machine shaved the end of the pencil.,Someone is drawing a person,0.81673175
a group of people ride in a race,A group of people are dancing in a show,0.8172388
"5 taliban , 5 afghan police killed in ambushes",Bahraini protesters and police clash after funeral,0.8177566
homs offensive kills 200,a casualty to military personnel resulting from combat .,0.81825465
