sentence1,sentence2,similarity
"Lex uses a MacBook Pro, an iPhone 4S, a third-generation iPad, a Kindle 3, a TiVo HD, and a treadmill desk, and loves them all. His latest book, a children's book parody for adults, is called ""The Kid in the Crib."" Lex lives in New Jersey with his wife and three young kids. More by Lex Friedman

When Apple introduced iCloud in 2011, it announced that every customer with an Apple ID would receive 5GB of iCloud storage space for free. You can add more storage at a rate of $2 per gigabyte per year, in 10GB, 20GB, or 50GB increments. But if you’re not interested in ponying up extra cash for iCloud storage, that 5GB can quickly get tight.

That’s especially true if you use your iCloud storage allotment to back up your iOS devices. Some Apple customers find that they’re unable to back up both an iPad and iPhone to iCloud, because they don't have enough room. Does that mean you need to either pay for more storage or revert to old-fashioned iTunes backups?

Not necessarily. Instead, it means you need to exercise a little extra manual control over how you send items—and more specifically, what you send—to iCloud for safekeeping.

Once more unto the Settings app

To start, open the Settings app on one of your iOS devices, and then tap iCloud. Scroll down and tap Storage & Backup. On the screen that appears, you’ll see the total amount of storage space you have on iCloud (5GB, if you haven’t upgraded), along with the amount of space that's still unused. Beneath that is a Manage Storage button. Tap it.

At the top of the subsequent Manage Storage screen, you’ll see a list of all the iOS devices that you’re backing up to iCloud, including the current device. Examine the list closely. If it claims that you’re still backing up, say, the old iPhone 3GS that you haven’t used since before House was cancelled, you’ll want to delete its backup so that it stops gobbling up your precious storage space. Tap the unneeded device’s name, and then tap the red Delete Backup button that appears.

If you instead tap the name of the device you’re currently using, you reach a screen offering fine control over the precise items you’re backing up for that device.

The role of the Camera Roll

On that screen, you’ll see the current size of your device’s backup, along with an estimate of how large your next backup will be. Below that, you'll see a list of apps that can back up their data to iCloud. With one exception, the list appears in descending order according to the amount of space each app requires to back up its data in iCloud. The one exception: Camera Roll is always first. It isn't always the biggest item on the list, but it often is; for example, my own iPhone’s Camera Roll accounts for 1.1GB of the phone’s 1.7GB backup.

Tapping to turn off the Camera Roll brings up an intimidating question: 'Do you want to turn off Camera Roll backups and delete the backup data from iCloud?' You can choose Turn Off & Delete or Cancel. That first option is scary. If you think it means you'll lose your precious photos and videos, don't worry: You won't—or, rather, you probably won't.

By default, iCloud backs up your iOS devices’ Camera Rolls. That way, if your iPhone croaks, chokes, or otherwise gives up the ghost, you can restore from iCloud and get all your photos and videos back. If you do tap Turn Off & Delete, then, you aren't deleting those visual memories from your device; rather, you’re simply freeing up the iCloud backup space they consume, and removing the ability to restore those photos from iCloud should disaster strike your iOS device.

That isn't necessarily as risky a move as it sounds. Whenever you connect your iOS device to your Mac, you can back up its saved photos and videos to iPhoto. But even if you rarely—or never—sync your iOS devices over USB, you probably don’t need iCloud to back up your photos, thanks to Photo Stream, which keeps up to 1000 of the last photos you snapped over the past 30 days. Since the iCloud Camera Roll backup is really there only in case of emergency, and you’re likely to note a major emergency involving your iOS device in fewer than 30 days, you can generally trust that your photos are safe even if they’re not backed up to iCloud directly. (Photo Stream photos don’t count against your 5GB iCloud quota.)

Merely turning off the Camera Roll backup will shave off a significant chunk of your iOS devices’ backups. That may be enough to allow you to back up all of your iOS devices without busting the 5GB cap. But you can do even more.

Trim the app fat

Depending on how you use your iOS device, you likely will want to continue allowing some apps to back up their data to iCloud. If you frequently create documents in an iOS text editor, create songs in GarageBand, or generate any content at all, and you don’t regularly back it up (or export it in some other fashion), you should use iCloud backup for those apps.

But you probably don’t need to use iCloud to back up data from many other apps you use. And even if most of those apps account for only a few megabytes per backup per app, they can add up to a significant chunk of storage. For example, you might disable iBooks’ iCloud backup, since you can always restore your iBooks purchases from directly within the iBookstore. You probably don’t need to back up whatever data is stored by games for your kids, or games for yourself in which you don’t care about in-game progress or customizations that you might have made. And for apps that sync and back up their data on the Web—such as Instapaper—backup might be unnecessary, too.

Careful, though: Don’t turn things off willy-nilly. For example, you might think, “Hey, I don’t need to back up my data from the Cards app!” And you may well be right. But if you were to learn that, after an iCloud restore, your old photo cards were now but a memory, you'd be crushed.

Documents, data, and mail

At long last, let’s back up one level from that device-specific screen in iCloud’s settings. (Remember, though, to configure the settings for Camera Roll and other apps on each iOS device you back up.) On the main Manage Storage screen, past the list of your devices, you’ll see two other sections: Documents & Data and Mail.

The Documents & Data section refers not to the kind of content iCloud should back up, exactly; instead it refers to all those bits of data that iCloud syncs between your iOS devices (and, in some cases, your computer). This data counts against your iCloud storage allotment.

Interestingly enough, this section of iCloud’s settings can even refer to data that you saved only on your Mac. In my case, it revealed several megabytes' worth of content I’d saved in Preview while exploring; deleting those old, unneeded documents freed up a little extra iCloud space.

In addition, this section lists synced data from iCloud-leveraging apps and games. On my iPhone, that list includes Pages, Passbook, Keynote, and The Incident. I want my progress in The Incident synced between devices, and the sync data consumes just a single kilobyte, so it survives the cut. But if, for example, you see that Pages is taking up many megs (or more), you can tap it to get a listing of each document saved there, along with the amount of space it’s taking up. If you notice files you no longer need, clean ’em out.

If you use iCloud as your primary email account, you may have your work cut out for you: All that mail counts against your iCloud quota. If you don’t regularly archive email offline, prune attachments, and delete what’s deletable, Mail may gobble up an increasingly large percentage of your iCloud quota. I don’t use iCloud Mail, but I found that it was—at first—claiming about 20MB of storage space. I logged in to iCloud.com and cleared out my initial welcome message and a few other test messages to whittle that number down, though it never hit zero: I do use my iCloud account for syncing Notes between devices, and that data counts against the Mail tally, too.

Freedom can be free

Combine these tricks—disable Camera Roll backups, curate which apps get to back up their data to iCloud, limit what types of data you sync with iCloud, and prune unneeded iCloud mail—and you can dramatically shrink the space required to back up your devices with iCloud.

But if you just can’t trim enough iCloud-stored data to fit everything you need, Apple is always happy to let you pay for more space.",it depends on the meat and how it 's cut .,0.37763828
zambia 's ex-president rupiah banda arrested,being in a gang isnt a crime .,0.3785988
a black and white dog frolics in the snow .,the skinny cows are standing on the grass .,0.379558
Oscar Pistorius 'shot Steenkamp in bathroom',"attention to the fungus orange juice , and bone .",0.38051724
one of its uses is calculating posterior probabilities given observations .,a treadmill won 't prepare you for the impact of running for real .,0.38147625
"three killed , 21 injured in two road mishaps",the leaders are here today to a new chance and let them therefore the take .,0.382435
"coat , cover , or treat the surface of",a white sheep on a hillside looking at the camera .,0.38339436
he later found out the alarming incident had been caused by concorde 's powerful sonic boom .,try something new on your next vacation .,0.38435268
"anatomical shape of the body of a being , physique",The man is not playing a guitar,0.3853106
the osce discussed the possible extension of the osce 's mission in kosovo .,russia unveils $ 30 billion oil link to pacific,0.38627118
A red sled is being held by a little girl in a green coat and a boy walking in the snow,"FILE – In a Wednesday, Aug. 15, 2007 file photo, youngsters line up to see the Hershey’s Kissmobile during its stop in Berlin, Vt. The Hershey Company has confirmed that their small fleet of Kissmobiles won’t be hitting the road again in 2020. The decision, said Hershey Company spokesperson Jeff Beckman, was made due to the aging conditions of the vehicles. One of the vehicles will be taking up permanent residence at the AACA Museum, just down the road from Hershey’s main offices in Pennsylvania. (AP Photo/Toby Talbot, File)

HERSHEY, Pa. (AP) — The Hershey Co. will soon retire its vehicles that are shaped like its Hershey’s Kisses.

The Hershey Kissmobiles, which are each made up of three massive Kisses candies, have traveled across the country since 1997. The chocolate company has confirmed that the 26-foot-long vehicles won’t return in 2020.

The company decided to pull the aging Kissmobiles out of safety concerns for employees and the public, Hershey Co. spokesman Jeff Beckman said. It has also become more difficult to find replacement parts for the custom vehicles.

One of the Kissmobiles will be available for public viewing at the AACA Museum in Hershey.",0.3872298
money in the form of bills or coins .,"Two young boys, one white and one black, are standing with their arms around each other.",0.38818872
a man is walking with several dogs .,class of students taught together,0.38914776
A group of teenagers jumping and having a good time.,"i managed to find this recipe , i think this is where i got the idea .",0.39010662
A group of people are looking at sound equipment,prepare for / put to action or use,0.39106506
the act of moving hurriedly and in a careless manner .,Three men are looking at something nearby,0.39202532
impair the respiration of or obstruct the air passage of .,"two women sitting on a bench , their faces obscured , with one woman carrying an inflatable tiger and the other woman in a disney snow white costume .",0.39298314
form schemes in an underhand manner,the skinny cows are standing on the grass .,0.39394182
a person is cutting mushrooms .,the man in a blue jacket is standing in a crowd .,0.3949014
typhoon haiyan : world sends relief to battered philippines,understand the meaning of something .,0.3958605
i am one of those members who attends sittings quite faithfully .,A piece of wood is being screwed to a wall by a man,0.39681983
A laughing man is dyeing a shirt black on the table which you cannot sit at ,a man on a dirt bike jumping very high .,0.39777818
move in such a way as to avoid,"Brunette bombshell Ana Cheri gave her 12.4 million followers something to get excited about with her latest Instagram update. The photo showed her scantily clad in a cheetah-print bikini that left little to the imagination.

The top of Ana's swimsuit tied around her neck. The narrow cups barely covered the middle of her breasts, leaving plenty of her voluptuous chest exposed. The bottoms were just as skimpy and featured thin straps tied into bows that sat low on her hips and highlighted her curves.

Ana did not indicate where she was in the snapshot, but she seemed to be somewhere on a secluded area of a beach that had a wooden swing set situated in shallow water. Behind her, the turquoise water met the blue sky on the horizon.

While the scenery might have been stunning, Ana was definitely the focal point of the snap. She stood in knee-high water next to the swing set and struck a sexy pose. With one arm on a pole and the other in her hair, she raised one knee and flaunted all of her curves. Along with her ample chest, her hourglass shape, flat abs, and toned thighs were prominent in the photo.

Ana looked like she had just come out of the water after a swim. Her wet skin glistened in the sunlight and her soaked hair fell in waves over one shoulder. She smiled and lifted her face toward the sun. Her eyes were closed, revealing a shimmery bronze eye shadow. She wore blush on the apples of her cheeks and a rose shade on her lips. She added a bit of bling to her sexy look with hoop earrings and a dainty necklace.

In the caption, Ana wrote she was headed to Mexico.

Many of her followers raved over how sexy she looked in the snapshot.

""Ana you're the must [sic] beautiful Latin diva on social media!"" gushed one Instagram user.

""You look amazing and gorgeous,"" wrote a second follower.

Some of her admirers expressed that they were dumbfounded.

""Wow! I'm trying to come up with a comment and all I've got is Wow!"" a third fan gushed.

""My God such a angel on earth. Speechless,"" complimented a fourth follower.",0.39873734
A man and woman are posing for the camera.,The man is playing the flute,0.39969587
shanghai free trade zone begins operation,"stocks rise early after greek deal , then flatten",0.40065473
The bike is being ridden by a girl in a strange outfit,move in such a way as to avoid,0.40161344
A white rally car is throwing mud into the air and is approaching a bend in the track,A small camouflaged airplane parked in the grass.,0.4025714
a person on a snowmobile in mid jump .,A woman is shooting at target practice,0.4035322
a cheetah is running behind its prey .,a district that has been developed to serve some purpose ;,0.40449053
"the seizure occurred at 4am on march 18 , just hours before the first american air assault .",police : explosion in belfast cathedral quarter,0.40544915
dreamliner having fitful rollout . how tough is this for boeing ?,"ha , ha , ha , ha , ha , ha !",0.4064086
A crowd is posing for a large camera man in heavy clothing,Two men standing in the surf on a beach.,0.4073679
complete path including a battery and a bulb,the amount of organizations and clubs at # college is overwhelming ! choose carefully before dedicating your time :,0.4083271
a table and chairs are in a room with a picture on the wall and a ceiling fan .,Three people are by the water with yellow canoes.,0.40928525
Pete Slover reported from Laredo and Gromer Jeffers from Albuquerque.,move in such a way as to avoid,0.4102428
a close-up of a brown horse 's head .,form schemes in an underhand manner,0.41120377
"the nasdaq composite index .ixic dipped 8.59 points , or 0.48 percent , to 1,773.54 .",the act of branching out or dividing into branches .,0.41216415
I've located an article that might be of some help: http://www.dsattorney.com/qa-pseudonyms-in-contracts/,"two more died later , and initial autopsy reports show they succumbed to dehydration , hypothermia and suffocation .",0.41312125
"sales for the quarter beat expectations , rising 37 percent year-on-year to 1.76 billion euros .",euro zone to greece : no rescue without reforms,0.41407996
"the standards are scarcely comparable , let alone transferable .",a number that expresses the accomplishment of a team or an individual in a game or contest .,0.41503954
general nikolai n. urakov stated by telephone that the state scientific center of applied microbiology has quite reliable systems of protection in case of emergency .,originally posted by jond doubtful .,0.41599807
shanghai free trade zone begins operation,nepalese citizens require a visa to visit the uk .,0.4169575
"a storyline ; the plan , scheme , or main story of a literary or dramatic work , true or fictional .",class of students taught together,0.41791636
the way something is with respect to its main attributes ;,"unipol : court rome , danilo coppola remains a grottaferrata .",0.4188753
The woman is drinking,cause ( a computer ) to execute a single command .,0.4198339
The woman is removing cheese from the sauce,a man is cutting a vegetable .,0.42079479
a man is walking with several dogs .,"to make ready , fit out",0.42175233
"as part of his deal , mr. delainey has agreed to cooperate in the continuing investigation .",paris is the capital of france .,0.42271173
a young man is playing the piano .,An onion is being sliced,0.42366934
how long after the obliteration should it no longer bother the kid ?,""" goblins don 't exist "" - fine .",0.4246286
say mean things .,"and yet , the titanic story is the one that holds up to scrutiny of the evidence .",0.42558813
""" goblins don 't exist "" - fine .",mr. grassley and mr. baucus rejected any disparity in drug benefits .,0.42654663
money in the form of bills or coins .,coca-cola joining the fight on obesity,0.42750567
Rugby is being played by some men,the property of copious abundance .,0.42846394
a formation of people or things one beside another .,two brown dogs biting each other on sand .,0.4294236
You will want to clean the area first.,"Not all hospitals around the UK are banning new fathers and visitors from the maternity rooms, although some have brought in heavy restrictions amid the lockdown

Why Boris Johnson was allowed at the birth of his baby with fiancee Carrie Symonds

The Prime Minister is said to have been able to be at his fiancee's side as she gave birth to their first child together despite the lockdown.

Due to the Covid-19 pandemic, many hospitals are only allowing one birth partner for the duration of labour and delivery, while homebirth services have temporarily been suspended.

Boris Johnson was able to be present at the birth just days after he was cleared to leave hospital after falling ill with Covid-19 himself - because the NHS hospital where his fiancee gave birth does allow dads to attend.

At some hospitals, fathers have been told not to attend pregnancy scans or maternity units, as hospitals bring in restrictions to halt the spread of coronavirus

Hospitals are allowed to bring in their own rules, meaning some have been more strict than others about visitors in birthing rooms during lockdown.

Follow our live blog for coronavirus news and updates

Image: Twitter) Twitter)

Some maternity units have brought in tight restrictions, as pregnant women are listed among the most vulnerable groups urged to take special precautions during the pandemic.

The couple's son has been named Wilfred Lawrence Nicholas Johnson, with his middle name a tribute to the St Thomas' Hospital doctors the PM credits with saving his life.

Wilfred was born elsewhere, at University College London Hospital (UCLH), where one person is allowed in to accompany women as they give birth during lockdown.

Image: AFP via Getty Images) AFP via Getty Images)

The hospital's advice to expectant mothers says they will have to give birth in an isolation room if they have tested positive for Covid-19.

Some staff would wear personal protective equipment (PPE) if expectant mother has the virus, UCLH's advice says.

The 55-year-old leader's fiancee Carrie Symonds, 32, had already had to self-isolate with symptoms of the virus before she gave birth.

While scientists are still working to understand Covid-19, many experts say it appears patients cannot be infected more than once.

Image: 10 Downing Street/AFP via Getty) 10 Downing Street/AFP via Getty)

Researchers are working on antibody tests that will be able to tell who has already had coronavirus in hopes working out who may already be immune can help Britain ease out of lockdown.

As Mr Johnson returned to the Downing Street helm last week, his partner and her baby were declared healthy and well after the birth.

A delighted Ms Symonds posted a picture of herself on Instagram last week cradling her first child, saying she “couldn’t be happier” and that her “heart is full”.

“Introducing Wilfred Lawrie Nicholas Johnson born on 29.04.20 at 9am,"" she wrote.

""Wilfred after Boris’ grandfather Lawrie after my grandfather Nicholas after Dr Nick Price and Dr Nick Hart – the two doctors that saved Boris’ life last month.

“Thank you so, so much to the incredible NHS maternity team at UCLH that looked after us so well. I couldn’t be happier. My heart is full.”

UCLH chief executive Professor Marcel Levi said: “Congratulations to Carrie Symonds and prime minister Boris Johnson on the birth of their son. We wish them every happiness at this special time.

“I would like to thank the teams who cared for Carrie and her baby. They are an incredibly skilled, dedicated and compassionate group of professionals who put patients at the heart of everything they do.

""I am very proud of them and all our staff at UCLH who are working extremely hard in very difficult circumstances at the moment.”",0.4303825
A group of horses grazing in a field.,students take a ride on airwaves,0.43134183
turning off one bulb will not turn off another bulb,"free ( from restraint ) , let loose",0.4323005
a person is playing the piano .,a specific size and style of type within a type family .,0.4332585
he claims it may seem unrealistic only because little effort has been devoted to the concept .,the conscious subjective aspect of feeling or emotion .,0.43421924
search ( as the bottom of a body of water ) for something,"ha , ha , ha , ha , ha , ha !",0.43517658
a woman is cutting some octopus .,A young woman is putting stickers all over her face.,0.43613613
mathematicians use the word to describe a set of rules which anyone can follow to solve a problem .,a person is playing the piano .,0.4370943
"baby talk , when used correctly is beneficial to speech development .",we often enorgueillissons ourselves here to represent the european citizens .,0.43805456
"i have years of "" neener neener "" rights hi wiggies !",""" vine is twitter 's attempt to be the instagram of video , "" form a nerdier sentence . don 't try ! its impossible !",0.43901408
go after with the intent to catch .,The next court session will be when the three-judge tribunal announces its verdict in mid-February.,0.43997222
hard-hit hotels ready for price war,how do i track investment performance in quicken across rollovers ?,0.44093072
the foremost part of something,how can i find out why my washing machine trips the outlet ?,0.44188982
the onus is on the manufacturer of a product to convince consumers it is safe .,"More SAA directors on the way out as airliner awaits R2bn bailout

SAA, the debt-ridden state-owned airliner is still looking for a R2 billion bailout from government. The airliner, which made its last profit in 2011, is also playing a game of musical chairs in the boardroom after the resignation of one of its directors, Martin Kingston. What does this mean for SAA and could we see job losses in the future? Aviation Analyst, Desmond Latham and Head of Trade Union Solidarity's Research Institute, Connie Mulder join CNBC Africa to give insight.",0.44284803
a group of nations having common interests .,"two more died later , and initial autopsy reports show they succumbed to dehydration , hypothermia and suffocation .",0.443808
hard-hit hotels ready for price war,the resolution includes a broadened list of individuals and entities subject to an assets freeze .,0.4447678
There is no man massaging a woman,the finger next to the thumb .,0.44572592
the act of putting something in working order again .,"a black , flat screen television placed on the floor .",0.44668317
"Lex uses a MacBook Pro, an iPhone 4S, a third-generation iPad, a Kindle 3, a TiVo HD, and a treadmill desk, and loves them all. His latest book, a children's book parody for adults, is called ""The Kid in the Crib."" Lex lives in New Jersey with his wife and three young kids. More by Lex Friedman

When Apple introduced iCloud in 2011, it announced that every customer with an Apple ID would receive 5GB of iCloud storage space for free. You can add more storage at a rate of $2 per gigabyte per year, in 10GB, 20GB, or 50GB increments. But if you’re not interested in ponying up extra cash for iCloud storage, that 5GB can quickly get tight.

That’s especially true if you use your iCloud storage allotment to back up your iOS devices. Some Apple customers find that they’re unable to back up both an iPad and iPhone to iCloud, because they don't have enough room. Does that mean you need to either pay for more storage or revert to old-fashioned iTunes backups?

Not necessarily. Instead, it means you need to exercise a little extra manual control over how you send items—and more specifically, what you send—to iCloud for safekeeping.

Once more unto the Settings app

To start, open the Settings app on one of your iOS devices, and then tap iCloud. Scroll down and tap Storage & Backup. On the screen that appears, you’ll see the total amount of storage space you have on iCloud (5GB, if you haven’t upgraded), along with the amount of space that's still unused. Beneath that is a Manage Storage button. Tap it.

At the top of the subsequent Manage Storage screen, you’ll see a list of all the iOS devices that you’re backing up to iCloud, including the current device. Examine the list closely. If it claims that you’re still backing up, say, the old iPhone 3GS that you haven’t used since before House was cancelled, you’ll want to delete its backup so that it stops gobbling up your precious storage space. Tap the unneeded device’s name, and then tap the red Delete Backup button that appears.

If you instead tap the name of the device you’re currently using, you reach a screen offering fine control over the precise items you’re backing up for that device.

The role of the Camera Roll

On that screen, you’ll see the current size of your device’s backup, along with an estimate of how large your next backup will be. Below that, you'll see a list of apps that can back up their data to iCloud. With one exception, the list appears in descending order according to the amount of space each app requires to back up its data in iCloud. The one exception: Camera Roll is always first. It isn't always the biggest item on the list, but it often is; for example, my own iPhone’s Camera Roll accounts for 1.1GB of the phone’s 1.7GB backup.

Tapping to turn off the Camera Roll brings up an intimidating question: 'Do you want to turn off Camera Roll backups and delete the backup data from iCloud?' You can choose Turn Off & Delete or Cancel. That first option is scary. If you think it means you'll lose your precious photos and videos, don't worry: You won't—or, rather, you probably won't.

By default, iCloud backs up your iOS devices’ Camera Rolls. That way, if your iPhone croaks, chokes, or otherwise gives up the ghost, you can restore from iCloud and get all your photos and videos back. If you do tap Turn Off & Delete, then, you aren't deleting those visual memories from your device; rather, you’re simply freeing up the iCloud backup space they consume, and removing the ability to restore those photos from iCloud should disaster strike your iOS device.

That isn't necessarily as risky a move as it sounds. Whenever you connect your iOS device to your Mac, you can back up its saved photos and videos to iPhoto. But even if you rarely—or never—sync your iOS devices over USB, you probably don’t need iCloud to back up your photos, thanks to Photo Stream, which keeps up to 1000 of the last photos you snapped over the past 30 days. Since the iCloud Camera Roll backup is really there only in case of emergency, and you’re likely to note a major emergency involving your iOS device in fewer than 30 days, you can generally trust that your photos are safe even if they’re not backed up to iCloud directly. (Photo Stream photos don’t count against your 5GB iCloud quota.)

Merely turning off the Camera Roll backup will shave off a significant chunk of your iOS devices’ backups. That may be enough to allow you to back up all of your iOS devices without busting the 5GB cap. But you can do even more.

Trim the app fat

Depending on how you use your iOS device, you likely will want to continue allowing some apps to back up their data to iCloud. If you frequently create documents in an iOS text editor, create songs in GarageBand, or generate any content at all, and you don’t regularly back it up (or export it in some other fashion), you should use iCloud backup for those apps.

But you probably don’t need to use iCloud to back up data from many other apps you use. And even if most of those apps account for only a few megabytes per backup per app, they can add up to a significant chunk of storage. For example, you might disable iBooks’ iCloud backup, since you can always restore your iBooks purchases from directly within the iBookstore. You probably don’t need to back up whatever data is stored by games for your kids, or games for yourself in which you don’t care about in-game progress or customizations that you might have made. And for apps that sync and back up their data on the Web—such as Instapaper—backup might be unnecessary, too.

Careful, though: Don’t turn things off willy-nilly. For example, you might think, “Hey, I don’t need to back up my data from the Cards app!” And you may well be right. But if you were to learn that, after an iCloud restore, your old photo cards were now but a memory, you'd be crushed.

Documents, data, and mail

At long last, let’s back up one level from that device-specific screen in iCloud’s settings. (Remember, though, to configure the settings for Camera Roll and other apps on each iOS device you back up.) On the main Manage Storage screen, past the list of your devices, you’ll see two other sections: Documents & Data and Mail.

The Documents & Data section refers not to the kind of content iCloud should back up, exactly; instead it refers to all those bits of data that iCloud syncs between your iOS devices (and, in some cases, your computer). This data counts against your iCloud storage allotment.

Interestingly enough, this section of iCloud’s settings can even refer to data that you saved only on your Mac. In my case, it revealed several megabytes' worth of content I’d saved in Preview while exploring; deleting those old, unneeded documents freed up a little extra iCloud space.

In addition, this section lists synced data from iCloud-leveraging apps and games. On my iPhone, that list includes Pages, Passbook, Keynote, and The Incident. I want my progress in The Incident synced between devices, and the sync data consumes just a single kilobyte, so it survives the cut. But if, for example, you see that Pages is taking up many megs (or more), you can tap it to get a listing of each document saved there, along with the amount of space it’s taking up. If you notice files you no longer need, clean ’em out.

If you use iCloud as your primary email account, you may have your work cut out for you: All that mail counts against your iCloud quota. If you don’t regularly archive email offline, prune attachments, and delete what’s deletable, Mail may gobble up an increasingly large percentage of your iCloud quota. I don’t use iCloud Mail, but I found that it was—at first—claiming about 20MB of storage space. I logged in to iCloud.com and cleared out my initial welcome message and a few other test messages to whittle that number down, though it never hit zero: I do use my iCloud account for syncing Notes between devices, and that data counts against the Mail tally, too.

Freedom can be free

Combine these tricks—disable Camera Roll backups, curate which apps get to back up their data to iCloud, limit what types of data you sync with iCloud, and prune unneeded iCloud mail—and you can dramatically shrink the space required to back up your devices with iCloud.

But if you just can’t trim enough iCloud-stored data to fit everything you need, Apple is always happy to let you pay for more space.","free ( from restraint ) , let loose",0.44764385
( broadcasting ) a local announcement inserted into a network program .,chuck i 'd offer iran a deal .,0.44860274
have a strong desire to do something,man riding a bicycle down a narrow path .,0.44956046
I am not sure this question would have made much sense to the Romans themselves.,this is a much quicker method than other more naive methods .,0.4505202
The patient is helping the doctor,a man and his bicycle laying down on the green grass .,0.45147902
increase the volume of .,a person is playing the piano .,0.4524387
You will want to clean the area first.,because 1.5 v minus 0 v equals 1.5 v,0.4533975
A man is cooking.,A crowd is posing for a large camera man in heavy clothing,0.45435655
The group of people is not sitting in a dim room,quotations in the news,0.45531523
A man is sitting on the lawn and drinking from a water bottle,A small child is lying outdoors in a grassy area,0.45627436
something considered trite but amusing,a train is at a train station .,0.45723295
originally posted by eleanor.ellis,their would give the right to divorce the husbands who would have given up them ?,0.45819253
""" what does pressing the number one do ? """,the people had awakened .,0.4591499
act of constructing,A man is firing a gun,0.46011
dealbook : moving from wall street to the tech sector proves tricky,"u.s. trade agency rules for samsung , bans iphone 4 imports",0.46106833
a group of nations having common interests .,"doesn 't have the vision to "" sustain "" apollo ?",0.4620271
The badger isn't burrowing a hole,a potted plant in sunlight from a window .,0.4629898
the unit must be in balance .,a yellow school bus is parked in a rural area .,0.4639462
such is the spirit in which must be elaborate the european constitution .,a special variety of domesticated animals within a species .,0.46490422
"large-format cameras are very much worth buying used ; they 're often extremely well-cared-for , if not coddled .",there has to be a closed circuit battery .,0.46586478
A toy train is hitting a toy car,A snow slide is full of kids,0.46682203
I am not sure this question would have made much sense to the Romans themselves.,the act of perpetrating a crime,0.46778196
look through a book or some other written material ( for information ) .,class of students taught together,0.4687407
the man played his guitar .,something recalled to the mind .,0.4696986
There is no man standing beside a large and colorful birdcage,Three men are looking at something nearby,0.47065976
"i 'm terrified , and dh doesn 't talk about it much but he 's nervous too .","Not all hospitals around the UK are banning new fathers and visitors from the maternity rooms, although some have brought in heavy restrictions amid the lockdown

Why Boris Johnson was allowed at the birth of his baby with fiancee Carrie Symonds

The Prime Minister is said to have been able to be at his fiancee's side as she gave birth to their first child together despite the lockdown.

Due to the Covid-19 pandemic, many hospitals are only allowing one birth partner for the duration of labour and delivery, while homebirth services have temporarily been suspended.

Boris Johnson was able to be present at the birth just days after he was cleared to leave hospital after falling ill with Covid-19 himself - because the NHS hospital where his fiancee gave birth does allow dads to attend.

At some hospitals, fathers have been told not to attend pregnancy scans or maternity units, as hospitals bring in restrictions to halt the spread of coronavirus

Hospitals are allowed to bring in their own rules, meaning some have been more strict than others about visitors in birthing rooms during lockdown.

Follow our live blog for coronavirus news and updates

Image: Twitter) Twitter)

Some maternity units have brought in tight restrictions, as pregnant women are listed among the most vulnerable groups urged to take special precautions during the pandemic.

The couple's son has been named Wilfred Lawrence Nicholas Johnson, with his middle name a tribute to the St Thomas' Hospital doctors the PM credits with saving his life.

Wilfred was born elsewhere, at University College London Hospital (UCLH), where one person is allowed in to accompany women as they give birth during lockdown.

Image: AFP via Getty Images) AFP via Getty Images)

The hospital's advice to expectant mothers says they will have to give birth in an isolation room if they have tested positive for Covid-19.

Some staff would wear personal protective equipment (PPE) if expectant mother has the virus, UCLH's advice says.

The 55-year-old leader's fiancee Carrie Symonds, 32, had already had to self-isolate with symptoms of the virus before she gave birth.

While scientists are still working to understand Covid-19, many experts say it appears patients cannot be infected more than once.

Image: 10 Downing Street/AFP via Getty) 10 Downing Street/AFP via Getty)

Researchers are working on antibody tests that will be able to tell who has already had coronavirus in hopes working out who may already be immune can help Britain ease out of lockdown.

As Mr Johnson returned to the Downing Street helm last week, his partner and her baby were declared healthy and well after the birth.

A delighted Ms Symonds posted a picture of herself on Instagram last week cradling her first child, saying she “couldn’t be happier” and that her “heart is full”.

“Introducing Wilfred Lawrie Nicholas Johnson born on 29.04.20 at 9am,"" she wrote.

""Wilfred after Boris’ grandfather Lawrie after my grandfather Nicholas after Dr Nick Price and Dr Nick Hart – the two doctors that saved Boris’ life last month.

“Thank you so, so much to the incredible NHS maternity team at UCLH that looked after us so well. I couldn’t be happier. My heart is full.”

UCLH chief executive Professor Marcel Levi said: “Congratulations to Carrie Symonds and prime minister Boris Johnson on the birth of their son. We wish them every happiness at this special time.

“I would like to thank the teams who cared for Carrie and her baby. They are an incredibly skilled, dedicated and compassionate group of professionals who put patients at the heart of everything they do.

""I am very proud of them and all our staff at UCLH who are working extremely hard in very difficult circumstances at the moment.”",0.47161734
Two children are rolling in clean water,the people had awakened .,0.47257635
cause ( a computer ) to execute a single command .,It's a good idea.,0.47353485
A man is playing an electric guitar,"make a short , sharp sound",0.4744957
Two children are rolling in clean water,a group of girls on a beach .,0.47545248
The woman is drinking,A person is riding a bike along a muddy trail,0.47641146
the black and white dog swims with a brown object in its mouth .,A yellow dog is chasing a ball,0.47737023
This cannot be answered in general.,a number that expresses the accomplishment of a team or an individual in a game or contest .,0.47833055
"make a short , sharp sound","the act of allowing , bestowing something",0.4792892
you know how i would feel supported if i was a troop overseas ?,"the support , a phenomenon or fact , lends support to a claim or proposed course of action , the proposition , where the domain _ of _ relevance may also be expressed. some of the words in this frame ( e.g. argue ) are communication words used in a non-communicative , epistemic sense .",0.48024857
A family is watching a boy who is hitting a baseball,A boy is spanking a man with a plastic sword,0.4812074
