sentence1,sentence2,similarity
""" but they did not , as of the time of this particular tragic event , provide the security we had requested , "" mr jordan said .",Some Syria violence qualifies as civil war -Red Cross,0.7226087
A man is walking in the rain,a man on a motorbike jumping with the sky behind him .,0.7231856
has the effect of increasing the power of the large countries at the expense of the smaller countries .,meshed frame over windows and doors,0.7237617
a few more point to think about :,the head of a city government .,0.72433877
"Two more died later, and initial autopsy reports show they succumbed to dehydration, hypothermia and suffocation.",behemoths in the attack .,0.72491485
"yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .","you 're such a bad person ! """,0.72549146
twitter ordered to help reveal sources of anti-semitic posts,the leaders benefit aujourd ' hui d ' a new chance and therefore let us let them it grab .,0.7260678
the learning network blog : student opinion | would you feel safer with armed guards patrolling your school ?,hope this is what you are looking for .,0.7266443
iranians “ confess ” to nuclear scientist murders,The answer to this and all such similar questions is in two stages:,0.72722083
The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks,A man is getting into a car,0.7277969
series of attacks kill 10 police in afghanistan,sheriff : man recovers stolen car 42 years later,0.7283738
amazon 's bezos to buy the washington post for $ 250 million,"art meets technology before tragedy : photog taryn simon & computer genius aaron swartz create a project , via ny times",0.7289499
the leaders are today a new chance and thus let .,death toll in nairobi attack rises to 59,0.7295267
kl shares lower at mid-morning,muslim brotherhood banned in egypt,0.7301031
euro zone to greece : no rescue without reforms,cannes thief ' steals $ 53m of jewels ' in armed heist at hotel,0.73067933
jury nullification means a law isn 't constitutional ?,"The security official's backup couldn't fill in because he was on active military duty, Strutt said.",0.7312555
britain 's prince philip set for ' exploratory ' surgery,a skunk looks at the camera .,0.73183244
behemoths in the attack .,originally posted by vitchilo march is also the date for the uprising in china .,0.7324085
but the country is scrambling to prevent it spreading to the vast countryside where most of its 1.3 billion people live .,afghan drug trafficker was caught in tajikistan .,0.7329849
"a long-haired man with a hat standing between two large , half-empty coke bottles .",there is no gap between the positive battery terminal and terminal 5,0.733561
3 traffic accidents leave 56 dead in china,the abductee support group hopes parliament will change the laws soon .,0.73413694
"You have a lot of answers already, but I'd like to add Curries as another solutions.",south korean president sorry for ferry response,0.7347145
"according to frederick herzberg 's two-factor theory of motivation , intrinsic rewards are motivators ( e.g .",a few more point to think about :,0.73529
soggy solstice : stonehenge gets soaking,romney won 't volunteer budget differences,0.7358676
captain of sunken south korean ferry arrested,3 chinese tourists killed in pakistan,0.7364438
a person is cutting a meat .,an rising star on london 's thespian scene tells his story of - being bin laden,0.7370196
there is an incomplete circuit,A nude crowd in body paint is walking in front of a lady ,0.73759544
""" but they did not , as of the time of this particular tragic event , provide the security we had requested , "" mr jordan said .",nra official to face questions for first time since controversial remarks,0.7381729
so now it is a fight for freedom of choice .,the amendment 7 proposes some changes in the references to the paragraphs .,0.7387494
"art meets technology before tragedy : photog taryn simon & computer genius aaron swartz create a project , via ny times",The car needs to some work,0.7393256
this point of the payment opens the door with the arbitrary one .,paul theroux ? s travel wish list,0.7399026
"as i have already explained in second reading , is at the root of this directive .","back in the day , "" cable "" was used to describe communications sent abroad .",0.7404785
red double decker bus driving down a street .,brown dog splashing into the water .,0.74105537
"bulbs a , b , and c are on a path with the battery","there is always "" transitional authority "" by virtue of the writing of regulations .",0.7416313
a skunk looks at the camera .,"as @ sarge says , this is for a doctor to diagnose properly .",0.74220794
A girl is coming up on a car.,The yard has a dog.,0.74278444
eurozone unemployment hits record high,there is still a closed path,0.743361
A woman dances in the rain out side.,An old woman is shaking hands with a man,0.7439373
a position given by its location to the side of an object .,a kid runs in the opposite direction of others who were playing a game .,0.7445137
"russia , china veto u.n. draft backing arab plan for syria ( reuters )",there is still a closed path,0.7450903
"interesting article on the cnn homepage . "" mickleson has a point on taxes . ""","You have a lot of answers already, but I'd like to add Curries as another solutions.",0.74566644
"as i have already explained in second reading , is at the root of this directive .",doctor treating aurora shooting suspect had medical reprimand,0.74624294
decorative cover for a bed .,the battery and the bulb must be in a closed path together .,0.7468194
because the battery is not in a closed circuit,mp sachin tendulkar says no to govt bungalow,0.7473955
take out or up with or as if with a scoop .,a person is doing pencil tricks with his hand .,0.74797285
an explanation or alibi for something,hold in a tight grasp .,0.74854773
china launches first air-to-air missile from chopper,move oneself very fast .,0.7491255
palestinians clash with security forces in w. bank,indonesia : death toll rises to 11 in indonesia boat capsize,0.7497022
seperate paths connected to the battery,italian foreign minister confers with ghana vp,0.7502785
Your best bet is research.,there is still a closed path,0.7508554
powerful 7.6 quake strikes off solomons,pussy riot member maria alyokhina freed from jail,0.751432
"The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.",switch x is in the closed path with bulb a,0.7520073
The person is going into the sea,cause to be in a state or location,0.7525833
A girl is using sign language,one asian and one occasion woman in glasses smiling with their thumbs up .,0.75315994
twitter ordered to help reveal sources of anti-semitic posts,egyptians vote on divisive constitution,0.75373685
grrrr what the heck do i do ?,salivating ! ? : exotic culinary tours from around world ?,0.7543139
an elderly man in a blue shirt is holding up a piece of canvas art .,A man with Indian clothing and henna on his hand is going through paperwork,0.7548896
has the effect of increasing the power of the large countries at the expense of the smaller countries .,a short theatrical performance that is part of a longer program .,0.75546587
no has has shut down the oil fields .,mp sachin tendulkar says no to govt bungalow,0.75604224
a man gets knocked off of a horse .,The man is performing a large jump,0.75661945
susan g komen in u-turn over planned parenthood funding cut,egypt presidential election results delayed,0.75719506
but lawtey is the first entire prison to take that path .,the leaders have now been given a new chance and let us hope they seize it .,0.757772
soccer ref punched by player dies,captain of sunken south korean ferry arrested,0.75834775
The person is riding the animal,There is a young boy with the woman.,0.7589247
muslim brotherhood banned in egypt,turkmenistan borders afghanistan .,0.75950134
wooden cabinets in kitchen .,"the wood probably isn 't rotten , it 's just worn out .",0.76007897
china ‚ äėwill protect interests ‚ äô of foreign business,syria army continues mop-up operations near damascus,0.7606548
entail as a necessary accompaniment or result,rev 's early reads : march 2,0.76123047
"make a proposal , declare a plan for something ;",the amendment 7 proposes some changes in the references to the paragraphs .,0.7618066
Hurricane Isaac batters US coast near New Orleans,cause to be in a state or location,0.76238227
"each time , radical technological progress made slip these threats .","the irony of wistful recollections of past protest adventures clothed as they were in a style and form so like their own caricatures of the "" reactionary "" forces they opposed "" and yet i fought on the ground in viet nam .",0.76296
You're on the right path.,move oneself very fast .,0.7635363
someone who takes photographs professionally .,an rising star on london 's thespian scene tells his story of - being bin laden,0.7641144
"as @ sarge says , this is for a doctor to diagnose properly .","nytimes : armstrong , a confession without explanation-the most sophisticated , organized and professionalized ? in history",0.76468825
an explanation or alibi for something,hope this is what you are looking for .,0.7652665
Someone is banging the lens of a camera against a nail,physical matter left behind after a removal process,0.76584136
No group of people is gathering at a stand at the fair,There is no dog standing on one leg and is waiting for a soccer ball,0.76641905
There is no little black dog chasing a little brown dog,Two kids are not sticking out blue and green colored tongues,0.7669945
someone is sewing things .,The car needs to some work,0.767571
david cameron puts sri lanka on notice over war crime allegations,"i am anxious to recall you that among our allies , there is fervent of this tax .",0.7681473
A young boy in the blue shirt is jumping into the water,A boy is jumping off a platform and two other boys are standing and staring at him,0.768724
us air force helicopter crew killed in british crash,south korean soldier reportedly flees after killing 5 comrades at border with north korea,0.7692991
Suicide attack kills eight in Baghdad,israeli forces arrest 6 palestinians in overnight west bank raids,0.7698789
un invites iran to syrian peace conference,there is still a closed path,0.7704534
have an argument about something .,i agree with the other comments .,0.7710303
"So in his State of the Union address in January, Bush declared that the British government ""has learned that Saddam Hussein recently sought significant quantities of uranium from Africa.""",china ‚ äėwill protect interests ‚ äô of foreign business,0.7716078
twitter ordered to help reveal sources of anti-semitic posts,israel 's peres calls for return to peace talks,0.77218276
"droop , sink , or settle from or as if from pressure or loss of tautness ; become less intense .",reverse the winding or twisting of .,0.77275646
the quality of acting with vigor and vitality,give help or assistance ; be of service ;,0.7733353
Someone is banging the lens of a camera against a nail,make marks in the surface of .,0.77391154
"hrithik roshan , sussanne to divorce",mp sachin tendulkar says no to govt bungalow,0.7744882
"make a short , sharp sound",switch x is in the closed path with bulb a,0.7750648
A woman is being carried by a man,smiling woman sitting wearing a viking hat .,0.7756438
man held after subway attack in philadelphia omg !,dozens of egyptians hostages taken by libyan terrorists as revenge for airstrikes,0.7762179
are you so desperate to appear clever that you have to make this sh * t up ?,"make a short , sharp sound",0.77679396
unfortunately the answer to your question is we simply do not know .,and just wait till you see what they have to say about the business of global warming orthodoxy 40 years from now .,0.7773737
palestinian ambassador injured in apartment blast,"israelis , palestinians begin talks",0.77794814
a gentleman smiling and showing his reflective sunglasses .,someone who takes photographs professionally .,0.7785228
"supporter , advocate of something or someone","terminate , end , or take out .",0.779099
"japan , us hold talks linked to regional trade pact",italian foreign minister confers with ghana vp,0.7796764
"i would like to remind you that among our allies , there are ardent supporters of this tax .",even though the question has been answered i would like to add my answer .,0.780259
provide or equip specifically with furniture .,"terminate , end , or take out .",0.7808316
bangladesh prison van ambushed,Gu Kailai's Murder Trial Ends in China,0.7814051
app smart : apps helps skiers get more out of the slopes - app smart,make the surface of level or smooth .,0.78198266
give or convey physically .,an explanation or alibi for something,0.7825562
"summon into action or bring into existence , often as if by magic ; ask for the aid or protection of .",a brief attempt at some endeavor,0.78313744
give a deceptive explanation or excuse for .,even though the question has been answered i would like to add my answer .,0.7837107
another meaning behind this quote aside from probabilities of winning a theoretical battle is the importance of knowing / understanding others .,worthy of being depended on ;,0.7842919
"a pointed instrument for writing , stylus",unique or specific to a person or thing or category ;,0.7848635
There is no dog looking around,There is no boy in a swimsuit sitting on top of a circular fountain,0.78543985
a man talking with two water bottles sitting in front of him .,The man is eating.,0.78602016
hugo chavez : venezuelan officials for unity,iranians “ confess ” to nuclear scientist murders,0.7865933
heavy rains leave 18 dead in philippines,"asian muslims celebrate eid as 52 die in pakistan , afghanistan",0.7871694
belgian king to address nation amid abdication speculation,bangladesh building-collapse death toll climbs to 580,0.7877456
what we know so far about chemical weapons in syria 's civil war,un invites iran to syrian peace conference,0.78832644
A man is getting into a car,The man is exercising,0.7888991
u.s. and turkey weigh no-fly zones for syria,not ' hiding the ball ' on russia : obama,0.78947717
this regulation point opens the door to the arbitrary one .,provide with a covering or cause to be covered .,0.7900537
A woman wearing casual clothing is keeping her mouth closed and is near other people dressed differently,A woman is being carried by a man,0.7906301
iranians “ confess ” to nuclear scientist murders,Gu Kailai's Murder Trial Ends in China,0.79120296
"also missing is al larsen , 31 , of fort worth , texas , who was in another vehicle swept off the turnpike .",sheriff : man recovers stolen car 42 years later,0.7917818
the cat teased the dog by touching his head .,two terriers play on the wood floor of their home .,0.79236
bangladesh prison van ambushed,yemen suicide attack kills 7 soldiers : officials,0.7929394
break the skin ( of a body part ) by scraping ; impact something else .,provide with a covering or cause to be covered .,0.79350585
entail as a necessary accompaniment or result,the quality of acting with vigor and vitality,0.7940949
"establish the validity of something , as by an example , explanation or experiment ;",contain or hold ; have within .,0.79466367
beat thoroughly in a competition or fight,strike out by swinging and missing the pitch charged as the third .,0.7952385
There is no child waking up,There is no dog playing with a toy,0.79581654
a white and brown dog is playing tug-o-war .,The yard has a dog.,0.79638886
break the skin ( of a body part ) by scraping ; impact something else .,make the surface of level or smooth .,0.7969695
A young boy in the blue shirt is jumping into the water,A person in a blue jacket is jumping onto a tall cement wall,0.7975453
The yard has a dog.,the dog with the red collar is bearing it 's teeth at the dog with the blue collar .,0.7981222
terminal 1 is seperated from the positive terminal,bulbs a and b will still be contained in a closed path to the battery .,0.79869956
death toll in nairobi attack rises to 59,five killed in philippines volcano eruption,0.79927135
"The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.","the broader standard & poor 's 500 index < .spx > was up 9.69 points , or 0.98 percent , at 994.53 .",0.79984003
uganda 's president signs anti-gay bill,president xi : china to continue help to fight ebola,0.8004272
university of florida frat accused of spitting on wounded war veterans,soccer ref punched by player dies,0.8010032
4 chinese among nigeria plane crash victims,more than 60 killed at iraq funeral,0.8015802
A dog is near the red ball in the air,a brown dog carrying a stick in its mouth .,0.80215526
move in a spiral or zigzag course .,the medical procedure of manually turning the uterus,0.80274045
us hands over bagram prison to afghan authorities,turkmenistan borders afghanistan .,0.8033041
1 killed in bangladesh protest,indian minister killed in head-on collision,0.80388457
A man is peeling an onion,A man is seasoning some carrots.,0.80446297
the cat teased the dog by touching his head .,a lion is playing with two men .,0.80503726
there is an incomplete circuit,There is no squirrel spinning around in circles,0.8056229
"A brown and white dog is jumping over a red, yellow and white hurdle",A dog is near the red ball in the air,0.80619884
a brief attempt at some endeavor,"cut into , possibly creating something new .",0.80676544
it depends on whether its an open or closed path,cause to be in a state or location,0.8073426
A potato is being sliced by the man,someone is folding a piece of paper .,0.80792105
A man is playing the guitar loudly,A man is playing baseball with a flute,0.80849147
"immerse or be immersed in a boiling liquid , often for cooking purposes .","droop , sink , or settle from or as if from pressure or loss of tautness ; become less intense .",0.80906826
A woman is cooking a pork chop which is breaded,The woman is putting pasta into a dish,0.8096671
having a strong physiological or chemical effect ;,loss of ability to function normally .,0.81022894
"bulbs a , b , and c are on a path with the battery",the bulb will not light,0.8107961
beat thoroughly in a competition or fight,hold in a tight grasp .,0.81138027
A boat's sail is being reflected by the peaceful water,Two cats are looking at something that is splashing in the water,0.8119564
The person is trotting on the horse,a large group of people riding brown and white horses .,0.81253415
china launches first air-to-air missile from chopper,us air force helicopter crew killed in british crash,0.81307495
hassan rouhani wins iran 's presidential election,headlines in major iranian newspapers on sept 27,0.8136865
weak earnings drag us stocks lower in early trade,the prices of everything you own ie assets have gone down .,0.81425023
this point of the payment opens the door with the arbitrary one .,manipulate or move something in order to operate .,0.81484437
"a pointed instrument for writing , stylus",a sharp bladed instrument for shaving off hair,0.81541246
25 more bodies found at algerian gas plant,shankill blast victims to be remembered,0.8159977
give or convey physically .,"terminate , end , or take out .",0.8165691
There is no man screwing a piece of wood to a wall,There is no dog playing with a toy,0.8171518
has the effect of increasing the power of the large countries at the expense of the smaller countries .,a group of nations having common interests .,0.8177255
There is no squirrel spinning around in circles,The deer is not jumping over the fence,0.8182977
the plant will be constructed next to an existing plant also supplied by china and operational since 1999 .,"but just like the european union itself , that will be built and that will be done .",0.8188566
A man is putting garlic on some bread slices,The man is eating.,0.81945765
"You have a lot of answers already, but I'd like to add Curries as another solutions.",a few more point to think about :,0.8200301
A dog in the yard is running across colored coats,Two dogs are running and trying to catch a ball,0.8206053
a commercial document used to request someone to supply something in return for payment and providing specifications and quantities ;,an allotment or percentage of something,0.82118285
iraqi car bomb near church kills at least 14,rebels kill 21 civilians in syria alawite village,0.82175905
a person is cutting mushrooms with a knife .,Chopped vegetables are being dropped into a pot on the stove by a person,0.82232857
A brown dog is running after a white dog on a rocky shore,There is no little black dog chasing a little brown dog,0.8229169
A dog in the yard is running across colored coats,a dog running through a forest in the winter time,0.8235003
A man is peeling an onion,A man is taking a plate of shredded cheese off of a pot of sauce,0.824053
A monkey isn't walking through water,The woman is not handling a frog,0.82468873
A football player is carrying an official past a rolling football,a man in a football uniform is running with a football during a game .,0.8252166
A group of people are dancing at a concert,Young men are dancing in front of some people,0.8258105
heavy fighting reported in syria 's aleppo,syrian opposition agree to landmark peace talks,0.82636404
There is a young boy with the woman.,a woman with her child .,0.82695043
A monkey isn't walking through water,The deer is not jumping over the fence,0.8275055
a sculpture representing a human or animal .,unique or specific to a person or thing or category ;,0.8281129
There is no little black dog chasing a little brown dog,There are no white dogs running and jumping along a beach,0.8286625
a person or thing in the role of being a replacement for something else,a chance to do something .,0.8292842
syria envoy calls for national unity government,vatican embassy in syria hit by mortar fire,0.8298197
unlike in nature or quality or form or degree ;,indistinct articulation .,0.8304225
sell something to or obtain something from by underhanded activity .,the act of losing or surrendering something as a penalty for a mistake or fault or failure to perform etc ..,0.83096707
"lacking in specific resources , qualities or substances ;",unique or specific to a person or thing or category ;,0.83155787
A person in a blue jacket is jumping onto a tall cement wall,The man is performing a large jump,0.83213025
because of the gap at bulb b,"bulbs a , b , and c are on a path with the battery",0.83270276
provide or equip specifically with furniture .,manipulate or move something in order to operate .,0.8332744
syria envoy calls for national unity government,algeria mulls international force for hostages,0.83383644
because of the gap at bulb b,the negative batter terminal is seperated by a gap from terminal 4,0.83444583
make believe with the intent to deceive .,are you so desperate to appear clever that you have to make this sh * t up ?,0.83501405
The man is playing a game on a lawn,A man is playing baseball with a flute,0.8355948
Two brown and white dogs are fighting on a grassy area in front of a plant,Two large dogs are frolicking in a field,0.8362127
""" bulb a "" "" s path only contained switch z """,seperate paths connected to the battery,0.8367219
"asian muslims celebrate eid as 52 die in pakistan , afghanistan",3 chinese tourists killed in pakistan,0.83733857
take out or up with or as if with a scoop .,make ready for action or use .,0.8379089
the medical procedure of manually turning the uterus,reverse the winding or twisting of .,0.8384633
A potato is being sliced by the man,the man cut some carpet with a knife .,0.8390927
save or relieve from an experience or action .,"the act of escaping , fleeing",0.839622
there is an incomplete circuit,there was closed paths between the battery,0.84021205
a person is cutting mushrooms with a knife .,A person is slicing a carrot into pieces,0.8407649
manipulate or move something in order to operate .,"a conveyance or transporter , often wheeled",0.84136975
weak earnings drag us stocks lower in early trade,singapore shares open 0.28 % lower on thursday,0.84191656
"establish the validity of something , as by an example , explanation or experiment ;",a concentrated example of something .,0.8424889
because the battery is not in a closed circuit,the negative batter terminal is seperated by a gap from terminal 4,0.84305215
"general strike ends : histadrut , treasury reach agreement",syrian opposition agree to landmark peace talks,0.84368926
israel called to account over latest settlement plans by european countries,israel 's peres calls for return to peace talks,0.8442892
A cyclist is fearlessly performing a trick in the air,A trick is being performed by a rollerblader on a ramp,0.8448212
a position given by its location to the side of an object .,a person or thing in the role of being a replacement for something else,0.84537405
"the act of escaping , fleeing",move oneself very fast .,0.8459616
because bulb c was not still contained in a closed path with the battery,there is still a closed path,0.8465274
a commercial document used to request someone to supply something in return for payment and providing specifications and quantities ;,the verbal act of offering .,0.84714663
the verbal act of offering .,"make a proposal , declare a plan for something ;",0.8477018
There is no person boiling noodles,There is no man spitting,0.8483196
take out or up with or as if with a scoop .,"terminate , end , or take out .",0.8488404
a cat is sliding upside down under a couch .,a cat reclines on an office chair .,0.84940076
two dogs running in the dirt,Two large dogs are frolicking in a field,0.8499596
A black dog is hanging out in the grass and running with its tongue out,The yard has a dog.,0.8506255
a woman is chopping onions .,The woman is not slicing an onion with a knife,0.8510776
iranians vote in presidential election,egypt presidential election results delayed,0.8517751
give a deceptive explanation or excuse for .,provide with a covering or cause to be covered .,0.85242426
The piano is being played by a man,A person is playing a trumpet,0.8528997
A snow slide is full of kids,Two children are lying in the snow and are making snow angels,0.8534646
unique or specific to a person or thing or category ;,a concentrated example of something .,0.8540624
bangladesh prison van ambushed,bangladesh building-collapse death toll climbs to 580,0.8545772
iranians vote in presidential election,egyptians vote on islamist-backed constitution,0.85513735
A black dog is hanging out in the grass and running with its tongue out,brown dog running on grass .,0.85569286
3 traffic accidents leave 56 dead in china,hundreds dead or injured in china quake,0.85625523
Strong new quake hits shattered Pak region,hundreds dead or injured in china quake,0.85682976
syria : deadly airstrikes in damascus,what we know so far about chemical weapons in syria 's civil war,0.85749274
"supporter , advocate of something or someone",give help or assistance ; be of service ;,0.8580752
seperate paths connected to the battery,"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",0.8586732
the act of referring or consulting .,manipulate or move something in order to operate .,0.8592943
There is no dog looking around,There is no little black dog chasing a little brown dog,0.85984933
the verbal act of offering .,give help or assistance ; be of service ;,0.8603322
a and c are in different paths with the battery,the battery and the bulb must be in a closed path together .,0.86102575
There is no cat playing with a watermelon,There is no dog playing with a toy,0.86151296
""" bulb a "" "" s path only contained switch z ""","bulbs a , b , and c are on a path with the battery",0.8622096
two dogs running in the dirt,Two dogs are running and trying to catch a ball,0.862689
egypt presidential election results delayed,guinea votes in long-delayed legislative poll,0.8633072
weak earnings drag us stocks lower in early trade,china stocks open lower on wednesday,0.86390126
kl shares lower at mid-morning,singapore shares open 0.28 % lower on thursday,0.86443007
there was closed paths between the battery,"bulbs a , b , and c are on a path with the battery",0.8649909
the two dogs are playing in the yard .,Two large dogs are frolicking in a field,0.86557937
if it is open and the bulb is no longer and a closed path because it is open,"bulbs a , b , and c are on a path with the battery",0.86611277
The man is eating.,A man is eating a carrot sliced by a machine,0.8665461
A guinea pig is devouring a carrot,A man is eating a carrot sliced by a machine,0.8673625
the act of referring or consulting .,give help or assistance ; be of service ;,0.8678885
terminal has the same electrical state,the negative batter terminal is seperated by a gap from terminal 4,0.86848193
A woman plays the flute.,There is no woman playing a flute,0.86899614
five killed in philippines volcano eruption,6 killed in philippines restaurant blast,0.8694545
"lacking in specific resources , qualities or substances ;",unlike in nature or quality or form or degree ;,0.87008435
because the battery is not in a closed circuit,there was closed paths between the battery,0.87063694
egyptians vote on new constitution,egypt presidential election results delayed,0.8712115
if it is open and the bulb is no longer and a closed path because it is open,""" bulb a "" "" s path only contained switch z """,0.8719189
There are dogs in the forest.,Two dogs and two people are sitting in the woods,0.8722203
A dog with a blue collar is not playing with the ball outside,There is no dog playing with a toy,0.87304795
The man is not talking on the phone,A man is talking on a cell phone,0.87346625
7.2-magnitude quake hits pakistan : cenc,powerful 7.6 quake strikes off solomons,0.87428284
"summon into action or bring into existence , often as if by magic ; ask for the aid or protection of .",give help or assistance ; be of service ;,0.8748802
china stocks open lower on wednesday,singapore shares open 0.28 % lower on thursday,0.875554
One woman is playing a flute,a woman is playing violin .,0.8759998
A person is cutting garlic into pieces with a knife,a person is cutting a meat .,0.87645876
A man is buttering a slice of bread,A man is removing the garlic from some slices of bread,0.87673765
A dog in the yard is running across colored coats,A brown and white dog is running across a brown field.,0.8769667
terminal 1 is seperated from the positive terminal,"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",0.87707615
3 traffic accidents leave 56 dead in china,"3 dead , 4 missing in central china construction accident",0.8774934
give or convey physically .,the verbal act of offering .,0.87753075
terminal has the same electrical state,the terminals are connedted to the negative terminal of the battery .,0.8776585
because of the gap at bulb b,if it is open and the bulb is no longer and a closed path because it is open,0.8776858
the person is slicing cheese .,a person is cutting a meat .,0.87788886
One woman is wakeboarding on the lake,a woman is water skiing on a lake .,0.87790734
"Not a direct answer to the question, but something to consider.",i think there isn 't a general answer .,0.87807393
There is no person peeling a potato,There is no person boiling noodles,0.87843317
switch x is in the closed path with bulb a,the battery and the bulb must be in a closed path together .,0.8788017
"The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.","The Dow Jones industrial average .DJI ended up 56.79 points, or 0.67 percent, at 8,588.36 -- its highest level since January 17.",0.8788264
heavy fighting reported in syria 's aleppo,syria army continues mop-up operations near damascus,0.87885463
There is no man screwing a piece of wood to a wall,There is no man spitting,0.87914264
hassan rouhani wins iran 's presidential election,iranians vote in presidential election,0.87932956
i really do not think there is much you can do about that .,i think this is one of those things where you are just out of luck .,0.879692
a woman is playing violin .,A woman plays the flute.,0.87984955
there was closed paths between the battery,because bulb c was not still contained in a closed path with the battery,0.88011384
"palestinians clash with israeli forces in west bank , jerusalem",israeli forces arrest 6 palestinians in overnight west bank raids,0.8801703
the red bus is on the street .,A red and white bus drives down an England street.,0.88032156
palestinians clash with security forces in w. bank,israeli forces arrest 6 palestinians in overnight west bank raids,0.8807677
A man is cutting pieces of butter into a mixing bowl,A man is buttering a slice of bread,0.88089955
the act of referring or consulting .,the verbal act of offering .,0.8813059
a and c are in different paths with the battery,because bulb c was not still contained in a closed path with the battery,0.88162816
if it is open and the bulb is no longer and a closed path because it is open,bulbs a and b will still be contained in a closed path to the battery .,0.88275933
terminal 6 is connected to the posititve battery terminal .,terminal has the same electrical state,0.88276696
the act of losing or surrendering something as a penalty for a mistake or fault or failure to perform etc ..,the act of decreasing or reducing something .,0.88287723
there was closed paths between the battery,bulbs a and b are in a closed path,0.8831413
captain of sunken south korean ferry arrested,south korean president sorry for ferry response,0.8833219
The answer to both of your questions is yes.,The answer to this and all such similar questions is in two stages:,0.8833412
A black dog is hanging out in the grass and running with its tongue out,A black and white dog is running outdoors,0.8833502
A man is playing the guitar loudly,A man is playing a guitar that is acoustic,0.8833674
make believe with the intent to deceive .,give a deceptive explanation or excuse for .,0.88345957
if it is open and the bulb is no longer and a closed path because it is open,there is still a closed path,0.8836212
terminal has the same electrical state,terminal 1 is seperated from the positive terminal,0.8841665
Several boys are jumping on a trampoline,Three boys are jumping off a platform,0.88457274
a person is cutting mushrooms with a knife .,a person is cutting a meat .,0.8850502
there was closed paths between the battery,because bulbs b and c are in a closed path with the battery .,0.8853007
there was closed paths between the battery,bulbs a and b will still be contained in a closed path to the battery .,0.8853568
seperate paths connected to the battery,because bulbs b and c are in a closed path with the battery .,0.8855505
seperate paths connected to the battery,the battery and the bulb must be in a closed path together .,0.8855945
A woman is putting cosmetics on her eyelid,The woman is putting makeup on the man,0.8862569
there was closed paths between the battery,the battery and the bulb must be in a closed path together .,0.8862748
A potato is being sliced by the man,A person is slicing a carrot into pieces,0.8868409
A dog in the yard is running across colored coats,A black and white dog is running outdoors,0.8875575
hugo chavez : venezuelan officials for unity,venezuela 's hugo chavez dies of cancer,0.8875643
there is still a closed path,bulbs a and b are in a closed path,0.88763654
The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks,There is no young man with brown hair and sunglasses sitting in front of some cans of soda,0.88765234
bulbs a and b will still be contained in a closed path to the battery .,seperate paths connected to the battery,0.88779247
a and c are in different paths with the battery,bulbs a and b will still be contained in a closed path to the battery .,0.88825864
two dogs playing with a ball in a puddle .,two dogs are playing in the snow .,0.88842124
it depends on whether its an open or closed path,there is still a closed path,0.8884824
terminal has the same electrical state,terminal 1 is not separated from the negative battery terminal,0.8886435
the two dogs are playing in the yard .,two dogs are playing in the snow .,0.8888167
Chicago teachers strike in bitter contract dispute,chicago teacher strike nears end with ' framework ' agreement in place,0.88893753
brown dog running on grass .,brown dog splashing into the water .,0.88899297
A person is cutting garlic into pieces with a knife,A man is removing the garlic from some slices of bread,0.88903373
entail as a necessary accompaniment or result,involve as a necessary accompaniment or result ; have as a logical consequence .,0.88921237
india building collapse kills 14 ; dozens trapped,goa building collapse death toll touches 15,0.8893648
3 traffic accidents leave 56 dead in china,"10 dead , five injured in sw china road accident",0.8894593
"bulbs a , b , and c are on a path with the battery",seperate paths connected to the battery,0.88967633
Strong new quake hits shattered Pak region,powerful 7.6 quake strikes off solomons,0.89003974
terminal 1 is not separated from the negative battery terminal,terminals 1 and 2 are in the same electrical state,0.8902223
A woman is sewing with a machine,someone is sewing things .,0.89051944
french election turnout higher than expected,polls open in france for presidential election,0.89057255
if it is open and the bulb is no longer and a closed path because it is open,because bulb c was not still contained in a closed path with the battery,0.8908311
Suicide attack kills eight in Baghdad,"suicide bomber kills eight , wounds 13 in afghan capital - police",0.8908526
morsi supporters march in egypt,egypt 's muslim brotherhood set for mass march,0.891097
The man is eating potato slices,The man is eating.,0.89111173
A sports uniform is being worn by a man who is running down the field,a man in a football uniform is running with a football during a game .,0.8916039
The piano is being played by a man,The man is funnily playing the piano with his nose,0.8918745
The man is not putting chicken into the container,The man is putting chicken into the box,0.8920021
if it is open and the bulb is no longer and a closed path because it is open,because bulbs b and c are in a closed path with the battery .,0.8922242
"bulbs a , b , and c are on a path with the battery",the battery and the bulb must be in a closed path together .,0.8934427
syria : deadly airstrikes in damascus,heavy fighting reported in syria 's aleppo,0.89386964
a and c are in different paths with the battery,there was closed paths between the battery,0.8940885
because the battery is not in a closed circuit,because bulb c was not still contained in a closed path with the battery,0.89415705
A black and white dog is running outdoors,A brown and white dog is running across a brown field.,0.89422244
"Yes, you can do it.",Can you do this?,0.8950488
